term	valence	arousal	dominance
trade on	0.112	0.196	0.354
trade school	0.312	0.028	0.108
trade up	0.096	0.022	0.334
trading card	0.066	0.094	0.066
traffic calming	0.156	-0.200	-0.066
traffic control	0.142	0.234	0.286
traffic jam	-0.656	0.206	-0.042
traffic light	-0.127	-0.086	-0.110
traffic lights	0.194	0.206	0.064
tragic death	-0.976	0.328	-0.086
trail mix	-0.068	-0.112	-0.188
trailer park	-0.206	-0.016	0.000
trailer trash	-0.490	0.082	-0.152
train at	0.030	0.114	0.034
train on	0.222	0.070	0.000
train set	0.208	0.196	-0.072
train station	0.100	0.298	0.096
train wreck	-0.608	0.384	-0.276
training camp	0.260	0.384	0.408
training ground	0.064	0.086	0.258
training program	0.500	-0.010	0.344
transfer fee	-0.250	0.000	0.134
transit system	0.142	0.090	0.122
translate into	-0.104	-0.134	0.064
transportation system	0.142	0.268	0.428
trash bag	-0.534	-0.032	-0.516
trash bin	-0.448	-0.310	-0.100
trash can	-0.646	-0.054	-0.300
trash collector	-0.266	0.044	-0.100
trash out	-0.634	0.082	-0.642
trash talk	-0.710	0.114	-0.184
trash talking	-0.632	0.222	-0.034
travel abroad	0.690	0.268	0.242
travel agent	0.286	-0.016	0.096
travel back	0.000	0.000	-0.180
travel by	0.300	0.000	0.016
travel insurance	0.366	-0.018	0.276
travel time	0.388	-0.112	0.112
travel to	0.134	0.090	-0.032
tread carefully	-0.032	0.256	0.358
tread lightly	-0.276	-0.206	-0.282
tread on	-0.358	0.254	-0.036
treading water	-0.066	-0.208	0.138
treasure hunt	0.428	0.452	0.354
treasure island	0.452	0.284	0.404
treasure trove	0.138	0.158	0.354
treat to	0.162	0.028	0.286
treat with	0.334	-0.166	0.190
tree branch	-0.096	-0.064	-0.112
tree house	0.704	-0.180	0.066
trench coat	-0.200	0.086	0.104
trend line	0.172	-0.138	0.072
trial run	-0.166	0.206	-0.134
tribal chief	0.166	0.366	0.122
tribute band	0.200	0.048	0.222
trick question	-0.388	0.240	-0.242
trickle down	-0.334	0.334	-0.566
trigger happy	0.218	0.266	0.388
trip out	-0.434	0.000	-0.400
trip over	-0.516	0.144	-0.290
trip up	-0.166	0.176	-0.322
triple crown	0.034	0.136	0.276
triple play	0.094	0.208	0.194
trojan horse	-0.226	0.268	-0.032
trophy wife	0.200	0.134	0.200
tropical storm	-0.234	0.310	0.276
trot out	-0.032	0.050	-0.500
trouble maker	-0.620	0.140	0.266
truck driver	0.298	0.166	0.068
truck stop	-0.384	-0.136	-0.200
true believer	0.482	0.066	0.464
true believers	0.556	0.082	0.552
true blue	0.452	-0.102	0.000
true colors	0.162	-0.096	0.242
true feelings	0.646	-0.012	0.482
true identity	0.354	0.092	0.364
true love	0.870	0.000	0.624
true meaning	0.562	0.016	0.196
true nature	0.370	-0.194	0.214
true north	0.200	0.034	0.226
true self	0.264	-0.042	0.300
true statement	0.774	0.046	0.592
true story	0.466	-0.198	0.452
true to	0.406	-0.282	-0.036
true value	0.654	0.000	0.388
trump card	-0.104	0.094	0.300
trump out	-0.380	0.000	-0.226
trust fund	0.380	-0.082	0.366
trust in	0.566	-0.192	0.138
trust me	0.516	0.050	0.108
trust to	0.354	-0.060	0.206
trust with	0.608	-0.160	0.484
try for	0.090	-0.238	-0.166
try me	-0.334	-0.064	-0.222
try on	0.296	-0.098	-0.344
try out	-0.486	0.098	-0.112
trying on	0.250	0.050	0.034
tsk tsk	-0.344	-0.198	-0.300
tuck in	0.296	-0.276	-0.066
tuition fees	-0.206	-0.066	0.148
tuna fish	0.000	-0.266	-0.234
tuna salad	-0.112	-0.166	-0.142
tuna sandwich	-0.242	-0.330	-0.370
tune in	0.310	0.016	0.434
tune out	-0.530	-0.322	-0.318
tune up	0.208	0.016	-0.072
tuned in	-0.260	-0.046	-0.022
tunnel vision	-0.290	0.132	0.128
turkey leg	-0.118	-0.054	-0.276
turn against	-0.482	0.148	-0.142
turn around	-0.094	0.294	0.066
turn away	0.000	0.042	-0.094
turn back	-0.328	-0.108	-0.034
turn down	-0.354	-0.194	-0.482
turn in	-0.038	-0.280	0.096
turn into	-0.344	-0.074	-0.064
turn off	-0.516	-0.442	-0.534
turn on	0.234	0.238	0.394
turn out	-0.104	0.050	-0.200
turn over	-0.206	-0.096	-0.134
turn signal	0.322	-0.010	0.100
turn to	-0.096	-0.108	-0.194
turn up	0.200	-0.016	0.104
turnaround time	0.000	0.080	0.074
turned down	-0.566	-0.340	-0.552
turned on	0.300	0.250	0.104
turned out	-0.250	-0.184	-0.276
turning away	-0.580	0.016	-0.376
turning point	0.034	0.318	0.036
twilight zone	0.188	0.156	0.134
twin brother	0.242	-0.242	0.104
twin sister	0.400	-0.018	0.162
two cents	-0.034	-0.220	0.104
two dozen	0.104	-0.170	0.034
two fingers	0.022	-0.256	0.120
two piece	0.066	-0.206	0.000
two step	0.166	-0.372	-0.346
two thirds	-0.172	-0.156	-0.074
two weeks	0.156	-0.190	0.134
tying up	0.000	0.092	-0.060
type in	-0.104	-0.090	-0.134
type out	-0.166	-0.142	-0.218
u turn	-0.420	0.032	-0.220
uh huh	-0.108	-0.314	-0.516
ulterior motive	-0.172	0.200	0.036
umbilical cord	-0.064	0.000	-0.068
unaccounted for	-0.840	-0.046	-0.484
unbeknownst to	-0.018	-0.070	-0.200
unborn child	-0.068	-0.148	-0.634
uncalled for	-0.414	-0.178	-0.344
under age	-0.458	-0.254	-0.366
under arrest	-0.806	0.260	-0.434
under attack	-0.806	0.538	-0.096
under construction	-0.238	0.344	0.270
under control	0.108	-0.066	0.334
under duress	-0.266	0.094	-0.104
under fire	-0.552	0.308	-0.518
under oath	-0.276	-0.018	-0.094
under pressure	-0.572	0.286	-0.172
under warranty	-0.322	0.030	-0.194
under water	-0.500	0.014	-0.072
under way	-0.104	0.000	-0.020
under wraps	-0.166	-0.096	-0.178
underground railroad	0.034	0.000	0.100
unemployment benefits	-0.134	-0.196	-0.432
unemployment insurance	-0.300	-0.114	-0.484
unemployment rate	-0.576	-0.054	-0.324
unfamiliar with	-0.666	-0.132	-0.518
unfinished business	-0.648	0.210	-0.250
unheard of	0.036	-0.010	-0.152
union jack	-0.104	-0.150	0.112
united front	0.438	-0.072	0.280
united way	0.226	-0.170	0.166
university student	0.552	0.000	0.236
unmitigated disaster	-0.758	0.462	-0.434
unsung hero	-0.082	-0.146	0.094
unsung heroes	-0.036	0.062	-0.034
until now	-0.276	-0.090	-0.130
up against	-0.448	0.230	-0.392
up for	0.038	-0.074	-0.036
up front	0.420	-0.046	0.234
up here	-0.096	-0.086	0.068
up on	0.166	-0.146	0.030
up there	-0.072	-0.076	0.214
up to	-0.036	-0.196	0.156
up until	-0.038	0.058	-0.258
up with	0.064	0.100	0.034
up yours	-0.500	0.206	0.072
uphill battle	-0.434	0.396	0.000
upper class	0.380	-0.062	0.200
upper deck	0.112	0.032	0.250
upper echelon	0.234	0.196	0.242
upper hand	0.414	-0.044	0.322
upper limit	-0.066	-0.060	0.200
upper lip	0.000	-0.064	-0.264
upset stomach	-0.734	0.166	-0.594
upside down	-0.258	-0.198	-0.266
upwards of	0.242	0.108	0.258
urban area	0.000	-0.016	0.034
urban legend	0.136	0.194	0.068
urban sprawl	-0.104	0.258	0.086
use to	0.038	-0.124	-0.214
use up	-0.466	0.146	0.034
used car	-0.250	-0.328	-0.270
used to	0.034	-0.272	0.034
user base	0.134	-0.080	0.234
user friendly	0.822	0.028	0.242
user interface	0.200	0.046	0.194
usher in	0.036	0.034	0.162
using up	-0.266	-0.048	-0.072
utility bill	-0.376	-0.022	0.100
vacation home	0.434	-0.060	0.260
vacation spot	0.918	0.244	0.000
vacation time	0.428	0.068	0.448
vacuum cleaner	0.000	0.104	-0.038
valley girl	0.034	-0.108	-0.034
value added	0.400	-0.046	0.214
value proposition	0.366	0.158	0.566
value system	0.300	0.052	0.388
valued at	0.366	0.058	0.464
vanilla bean	0.428	-0.216	0.034
vanity fair	0.366	-0.226	0.130
vantage point	0.310	0.084	0.358
variety show	0.414	0.258	0.194
vast majority	0.146	0.276	0.166
vegetable oil	0.100	-0.312	0.038
veggie burger	0.354	0.064	-0.166
vending machine	0.322	-0.016	0.116
venn diagram	-0.200	-0.106	0.000
venture capital	0.344	0.284	0.266
venture into	-0.068	0.212	0.194
venture out	0.040	0.048	-0.222
versed in	-0.104	0.114	0.226
very fast	0.548	0.358	0.300
very good	0.828	0.030	0.388
very light	0.214	-0.376	0.134
very loudly	-0.038	0.372	0.076
very much	0.690	0.016	0.414
very negative	-0.876	0.042	-0.704
very nice	0.734	0.126	0.290
very positive	1.000	0.102	0.650
very well	1.000	-0.222	0.468
vested interest	0.096	-0.078	0.290
vested interests	0.034	0.032	0.528
veterans day	0.186	0.032	0.226
vhs tape	-0.274	-0.242	-0.138
vice president	0.300	0.292	0.678
vice versa	-0.146	-0.312	0.138
vicious cycle	-0.078	0.314	0.194
victim mentality	-0.534	0.424	-0.380
victory lap	0.676	0.012	0.218
video card	-0.204	-0.098	-0.112
video clip	0.072	-0.050	-0.186
video conference	0.260	0.242	0.212
video conferencing	0.672	0.242	0.322
video footage	0.142	-0.034	0.250
video game	0.439	0.314	-0.021
video recording	0.034	0.188	0.194
video store	-0.018	-0.016	0.038
vietnam war	-0.666	0.422	-0.108
village idiot	-0.750	-0.086	-0.484
viral infection	-0.600	0.262	-0.334
viral load	-0.284	0.276	0.072
virtual reality	0.434	0.176	0.334
virtual world	0.130	0.226	0.344
visible minority	-0.230	-0.028	0.226
visit on	0.322	0.016	-0.080
visit with	0.344	0.098	0.068
visiting hours	0.134	-0.066	0.344
visiting team	0.104	0.278	0.400
visually impaired	-0.178	0.136	-0.142
vitamin c	0.388	0.044	0.134
vitamin d	0.380	-0.130	0.030
vocal chords	0.034	0.030	0.500
vocal cords	0.000	0.132	0.066
voice actor	0.234	0.080	0.310
voice mail	-0.066	-0.036	0.230
voice over	-0.066	0.054	-0.036
void of	-0.172	-0.238	-0.166
volleyball game	0.194	0.540	0.356
voodoo doll	-0.242	0.184	-0.260
vote in	0.262	-0.012	0.142
vote on	0.000	-0.106	0.112
vote out	-0.282	-0.112	-0.134
voter turnout	0.142	-0.140	-0.134
voting age	0.166	-0.036	0.138
voting booth	-0.068	0.136	0.296
voting system	0.148	0.136	0.408
vouch for	0.434	0.048	0.034
wade through	-0.034	0.122	-0.100
waffle fries	0.138	0.192	-0.162
waffle maker	0.266	-0.134	-0.034
wage increase	0.666	0.296	0.310
wait around	-0.376	-0.184	-0.612
wait for	0.068	-0.422	-0.270
wait in	-0.310	-0.206	-0.112
wait list	-0.420	-0.242	-0.194
wait on	-0.242	-0.288	-0.380
wait out	-0.516	-0.296	-0.400
wait till	-0.072	-0.214	-0.226
wait until	-0.312	-0.188	-0.452
wait up	-0.206	-0.164	-0.428
waiting area	-0.400	-0.134	0.024
waiting game	-0.154	0.096	-0.166
waiting list	-0.482	-0.170	-0.206
waiting room	-0.096	-0.314	-0.178
wake up	0.466	0.300	0.130
wake-up call	-0.064	0.344	0.166
waking up	0.376	0.124	0.266
walk around	-0.112	-0.032	0.036
walk away	-0.420	-0.120	0.114
walk back	-0.400	-0.100	-0.218
walk by	-0.034	-0.180	-0.282
walk down	-0.358	-0.132	-0.186
walk free	0.322	-0.016	0.226
walk in	0.310	-0.032	-0.068
walk into	-0.104	-0.030	0.178
walk off	-0.156	-0.134	-0.230
walk on	0.250	0.064	0.138
walk out	-0.108	-0.064	-0.266
walk over	-0.172	0.050	-0.148
walk through	0.200	-0.104	0.108
walk up	0.234	0.170	-0.200
walkie talkie	0.096	0.112	0.036
walking distance	0.034	0.000	0.034
wall in	-0.104	0.042	0.310
wander around	0.038	0.100	-0.066
want back	-0.104	-0.102	-0.040
want for	-0.178	-0.042	-0.066
want from	0.076	0.034	-0.166
want in	0.134	-0.118	0.000
want out	-0.300	-0.172	-0.518
want to	0.344	-0.122	0.000
war crime	-0.794	0.376	0.000
war criminal	-0.678	0.186	-0.312
war hero	0.104	0.350	0.634
war machine	-0.634	0.532	-0.072
war on	-0.600	0.242	-0.032
war room	-0.290	0.324	-0.066
war zone	-0.700	0.492	0.242
ward off	-0.444	0.086	-0.138
warm fuzzies	0.400	0.106	0.100
warm milk	0.258	-0.460	-0.178
warm to	-0.112	-0.102	-0.244
warm up	0.500	-0.030	0.222
warm water	0.184	-0.158	-0.206
warm weather	0.218	0.058	0.034
warm welcome	0.414	-0.038	0.104
warning sign	-0.500	0.224	-0.242
warp speed	-0.066	0.396	0.200
wary of	-0.256	-0.072	-0.334
was to	0.138	-0.200	-0.276
wash away	0.122	0.122	-0.334
wash off	-0.250	-0.236	-0.482
wash out	-0.482	-0.010	-0.358
wash over	-0.250	-0.134	-0.172
wash up	-0.096	-0.250	-0.250
washed out	-0.656	-0.078	0.172
washed up	-0.572	0.066	-0.306
washing machine	0.162	0.094	0.068
waste management	-0.276	0.336	-0.200
waste money	-0.646	0.064	-0.566
waste time	-0.566	-0.112	-0.654
wasting away	-0.642	-0.032	-0.400
watch for	-0.034	-0.124	0.104
watch it	-0.032	-0.176	0.034
watch list	-0.266	-0.090	-0.068
watch over	0.228	-0.180	0.152
water bill	-0.178	-0.266	-0.034
water bottle	0.200	-0.258	-0.100
water boy	-0.100	-0.096	0.074
water can	0.266	-0.234	0.166
water cooler	0.226	-0.176	-0.072
water down	-0.194	-0.194	-0.286
water fountain	0.500	-0.150	0.038
water gun	-0.166	0.228	0.138
water heater	0.142	0.000	0.000
water ice	0.344	-0.316	0.000
water main	0.016	-0.166	0.072
water park	0.666	0.206	0.222
water polo	0.309	0.170	0.066
water pressure	-0.156	0.312	-0.108
water right	0.290	-0.152	0.234
water slide	0.666	0.030	-0.276
water supply	0.428	0.030	0.134
water tank	0.032	-0.318	-0.068
water tower	0.322	-0.174	0.258
watered down	-0.250	-0.158	-0.266
watering can	0.204	-0.404	-0.328
wave back	-0.200	-0.074	-0.104
wave on	0.242	0.050	0.000
way cool	0.380	-0.120	-0.188
way off	-0.438	-0.094	-0.388
way out	-0.290	-0.050	-0.242
way round	-0.134	-0.172	0.200
weak argument	-0.558	0.060	-0.214
weak link	-0.704	-0.300	-0.646
weak spot	-0.580	-0.288	-0.638
weakest link	-0.566	-0.280	-0.434
wealth of	0.678	-0.150	0.388
wear in	-0.022	-0.240	-0.066
wear off	-0.414	-0.118	-0.500
wear on	0.134	0.016	-0.380
wear out	-0.146	-0.052	-0.334
weather forecast	0.162	0.140	-0.086
weather man	0.290	-0.132	0.072
weather station	0.206	-0.016	0.166
web browser	0.000	-0.036	0.490
web design	0.100	0.032	0.036
web developer	0.344	0.358	0.380
web page	-0.066	0.000	0.334
web site	0.000	-0.138	-0.104
wedding anniversary	0.642	-0.158	0.326
wedding band	0.646	0.222	0.416
wedding cake	0.734	-0.158	0.094
wedding day	0.642	0.206	0.358
wedding dress	0.734	0.050	0.200
wedding gift	0.372	-0.160	0.334
wedding party	0.724	0.140	0.290
wedding planner	0.484	0.212	0.380
wedding reception	0.724	0.218	0.286
wedding ring	0.806	-0.340	0.500
wedge issue	-0.678	0.316	0.222
wee hours	-0.392	-0.254	-0.276
weed out	-0.300	-0.136	-0.434
weeping willow	-0.312	-0.118	-0.376
weigh in	-0.124	0.124	-0.142
weight lifting	0.038	0.320	0.206
weight loss	-0.206	0.014	-0.408
weight room	0.066	0.096	0.266
weight training	0.000	0.224	0.400
weight watchers	0.104	0.000	0.124
weird out	-0.646	-0.150	-0.536
welfare state	0.072	-0.106	0.068
well adjusted	0.466	-0.178	0.400
well balanced	0.612	-0.076	0.380
well behaved	0.562	-0.044	0.250
well being	0.734	-0.102	0.194
well built	0.548	-0.050	0.258
well connected	0.822	0.198	0.538
well defined	0.688	0.360	0.106
well documented	0.698	0.000	0.234
well done	0.766	-0.052	0.518
well dressed	0.634	-0.092	0.354
well earned	0.600	-0.148	0.322
well educated	0.758	-0.028	0.770
well enough	0.428	-0.344	0.258
well established	0.500	0.060	0.382
well fed	0.500	-0.242	0.130
well informed	0.742	-0.140	0.552
well intentioned	0.532	0.234	0.260
well known	0.460	-0.150	0.366
well liked	0.600	-0.112	0.178
well made	0.232	-0.320	0.096
well meaning	0.764	0.012	0.100
well off	0.266	-0.376	-0.334
well oiled	0.166	-0.250	0.138
well over	0.104	-0.162	0.194
well paid	0.294	0.000	0.366
well put	0.452	0.000	0.000
well read	0.666	-0.046	0.134
well respected	0.710	-0.110	0.642
well rounded	0.666	-0.174	0.142
well run	0.534	-0.016	0.206
well spent	0.322	-0.120	0.114
well spoken	0.272	-0.028	0.400
well taken	0.266	-0.172	0.260
well timed	0.518	0.134	0.438
well up	0.200	-0.120	-0.338
well used	0.562	-0.158	-0.032
well versed	0.218	0.032	0.416
well well	0.744	-0.178	0.400
went under	-0.400	-0.032	-0.434
went well	0.452	-0.016	0.194
went wild	-0.322	0.270	-0.156
western civilization	0.258	0.118	0.310
wet hair	-0.138	-0.140	-0.282
wet snow	-0.104	-0.416	-0.276
what about	-0.162	-0.032	-0.280
what all	-0.148	-0.206	-0.230
what for	-0.296	-0.260	-0.380
what gives	-0.200	-0.184	-0.162
what if	-0.100	-0.014	-0.430
what not	-0.344	-0.312	-0.414
what the	-0.438	0.016	-0.266
what with	-0.226	-0.200	-0.172
what's good	0.576	-0.100	0.100
what's more	0.148	-0.230	-0.072
what's new	0.320	-0.034	0.066
what's that	-0.258	-0.140	-0.414
what's up	0.104	0.062	-0.344
what's with	-0.206	-0.098	-0.242
what's yours	0.062	-0.242	-0.290
wheel barrow	0.020	-0.326	-0.274
wheel chair	-0.094	-0.180	-0.322
whichever one	-0.066	0.000	-0.204
whip out	-0.392	0.234	-0.266
whip up	-0.072	0.160	-0.032
whipped cream	0.322	-0.122	-0.066
whistle blower	-0.100	0.424	0.142
white board	0.354	-0.100	0.138
white bread	-0.108	-0.242	0.000
white chocolate	0.534	0.000	0.280
white christmas	0.452	0.018	0.276
white collar	0.366	-0.062	0.234
white dress	0.534	-0.274	-0.026
white elephant	0.068	-0.286	-0.066
white flag	0.206	-0.264	0.080
white hair	-0.392	-0.106	-0.344
white horse	0.226	0.000	0.276
white house	0.448	-0.106	0.186
white knight	0.310	0.156	0.176
white lotus	0.000	-0.224	0.186
white man	-0.040	-0.242	0.000
white meat	0.100	-0.254	0.066
white noise	-0.516	-0.154	-0.138
white out	-0.164	-0.174	-0.276
white paper	0.130	-0.322	-0.134
white person	0.094	0.052	0.334
white power	-0.266	0.186	0.286
white rice	0.426	-0.134	0.000
white shirt	0.388	-0.372	-0.130
white space	0.138	-0.334	-0.032
white supremacist	-0.318	0.492	0.434
white supremacy	-0.234	0.328	0.344
white tiger	0.130	0.220	0.166
white trash	-0.548	0.064	-0.594
white wine	0.276	-0.082	0.064
white women	0.116	0.016	0.064
who cares	-0.516	-0.410	-0.420
who knows	0.088	-0.258	-0.290
who's who	-0.094	-0.094	-0.406
whole body	0.234	-0.046	0.286
whole family	0.354	0.000	0.300
whole food	0.178	-0.112	0.310
whole foods	0.420	-0.242	0.000
whole heartedly	0.734	-0.032	0.296
whole idea	0.172	-0.016	0.178
whole life	0.518	0.144	0.242
whole lot	0.310	0.060	-0.206
whole meal	0.250	-0.060	0.130
whole milk	0.282	-0.314	0.260
whole name	0.112	-0.124	0.000
whole new	0.322	-0.176	0.240
whole nother	-0.032	0.044	-0.266
whole thing	0.366	-0.032	0.334
whole time	0.096	-0.162	0.076
whole wheat	0.370	-0.380	0.172
whole world	0.290	0.030	0.292
whooping cough	-0.608	0.218	-0.178
why not	0.034	-0.210	-0.322
wide awake	0.068	0.178	-0.230
wide open	0.234	0.000	-0.278
wide range	0.058	-0.078	0.156
wide receiver	0.258	0.206	0.242
wide variety	0.270	0.090	0.186
wide world	0.344	0.164	0.424
widely known	0.046	0.032	0.226
wiggle room	0.000	0.102	-0.078
wild about	0.066	0.174	0.000
wild animal	-0.068	0.166	0.282
wild animals	0.200	0.424	0.084
wild card	-0.034	0.194	-0.094
wild horses	-0.138	0.390	0.072
wild man	-0.242	0.306	0.120
wild pitch	-0.586	0.308	-0.176
wild things	-0.276	0.466	0.036
wild turkey	-0.166	0.270	0.034
wild west	-0.034	0.216	0.218
will do	0.100	-0.046	0.000
will not	-0.646	-0.250	-0.112
will power	0.230	0.300	0.256
willful ignorance	-0.612	0.250	-0.482
willy nilly	-0.500	-0.200	-0.078
win back	0.080	0.112	0.200
win big	0.710	0.344	0.438
win in	0.404	0.028	0.194
win out	0.344	0.092	0.172
win over	0.612	0.360	0.758
win win	0.936	0.136	1.000
wind chill	0.242	-0.056	0.162
wind down	-0.034	-0.392	-0.354
wind on	0.178	-0.074	0.064
wind power	0.344	0.208	0.172
wind speed	0.068	0.218	0.074
wind up	-0.370	0.062	-0.068
window dressing	0.138	0.044	0.032
window seat	0.482	-0.080	0.072
window shopping	0.172	0.000	0.066
windy city	-0.034	0.178	-0.032
wine bar	0.000	-0.044	-0.286
wine bottle	0.096	-0.114	-0.108
wine cooler	0.458	-0.192	-0.160
wine glass	-0.178	-0.182	-0.286
wine glasses	0.286	-0.064	0.138
wine merchant	-0.234	0.226	0.186
wine tasting	0.200	0.046	0.104
wing it	-0.200	-0.054	0.108
wing nut	-0.234	0.000	-0.408
winning over	0.420	0.166	0.234
winning streak	0.592	0.372	0.172
winter solstice	0.226	-0.034	-0.034
winter sports	0.206	0.288	0.134
wipe away	-0.096	0.000	-0.226
wipe off	-0.148	-0.104	-0.608
wipe out	-0.500	0.154	-0.466
wiped out	-0.548	0.136	-0.666
wisdom teeth	0.214	-0.014	-0.120
wisdom tooth	-0.112	-0.092	0.096
wise man	0.348	-0.098	0.134
wise men	0.242	-0.100	0.482
wise to	0.286	0.026	0.104
wise up	0.034	-0.016	0.290
wish list	0.276	-0.338	0.304
wish on	0.378	-0.150	0.250
wishful thinking	0.200	0.162	0.358
wishy washy	-0.310	-0.216	-0.046
witch hunt	-0.678	0.124	-0.286
with child	0.290	-0.238	-0.358
with it	0.036	-0.202	-0.188
with me	0.296	-0.238	0.100
with pleasure	0.580	0.100	0.200
with us	0.226	-0.170	-0.074
with wings	0.142	0.090	0.096
with young	0.518	-0.132	0.116
within reach	0.322	0.000	0.154
without doubt	0.358	-0.102	-0.104
without fail	-0.334	-0.060	-0.032
without question	-0.034	-0.302	-0.172
wolf pack	-0.268	0.172	0.062
wood chipper	-0.096	0.092	0.036
wooden spoon	-0.104	-0.090	-0.038
word play	0.400	-0.050	0.242
word salad	0.066	-0.118	-0.186
word up	0.130	-0.076	0.200
work around	0.414	0.188	0.172
work at	0.290	0.066	0.194
work boots	-0.134	-0.030	0.104
work clothes	0.072	-0.112	-0.172
work day	0.162	0.034	0.214
work ethic	0.656	0.210	0.346
work for	0.250	0.142	0.242
work force	0.334	0.092	0.300
work hard	0.556	0.508	0.400
work into	-0.020	0.076	0.062
work load	-0.258	0.336	0.072
work nights	-0.286	0.206	0.100
work off	-0.276	0.140	-0.234
work on	0.500	0.014	0.322
work out	0.214	0.180	0.166
work over	-0.206	0.310	0.072
work permit	0.000	0.064	0.032
work schedule	0.100	0.016	0.178
work shift	-0.172	0.250	0.034
work through	0.242	0.092	0.142
work time	0.000	-0.012	0.290
work to	0.000	-0.024	-0.032
work together	0.276	0.136	0.666
work up	0.072	0.262	0.406
work week	-0.200	-0.064	0.034
work with	0.534	0.086	0.200
work wonders	0.448	0.000	0.218
worked up	0.116	0.216	0.200
working class	-0.022	0.104	0.310
working day	0.196	0.016	0.466
working group	0.500	0.414	0.186
working man	0.250	0.162	0.240
working out	0.124	0.208	0.186
working person	0.206	0.272	0.534
world bank	0.102	-0.048	0.354
world cup	0.214	0.354	0.612
world economy	-0.300	0.334	0.358
world map	0.162	-0.180	0.266
