term	valence
doze off	-0.484
lose him	-0.484
half mast	-0.484
game over	-0.484
pay down	-0.484
sleep apnea	-0.484
hung over	-0.484
drug store	-0.484
root canal	-0.484
dark side	-0.484
risk assessment	-0.484
drop it	-0.484
stomach ache	-0.484
herd mentality	-0.484
the pits	-0.484
off topic	-0.484
loose ends	-0.484
something awful	-0.484
try out	-0.486
hard stuff	-0.488
communicable disease	-0.490
trailer trash	-0.490
wrong reasons	-0.500
pour out	-0.500
ill informed	-0.500
dispose of	-0.500
cough up	-0.500
sick days	-0.500
shoot up	-0.500
sleeping giant	-0.500
warning sign	-0.500
hell bent	-0.500
surrender to	-0.500
banged up	-0.500
move out	-0.500
flash flood	-0.500
push off	-0.500
poison ivy	-0.500
offensive zone	-0.500
dead giveaway	-0.500
put behind	-0.500
wipe out	-0.500
zone out	-0.500
red scare	-0.500
hate crime	-0.500
rush hour	-0.500
man down	-0.500
so long	-0.500
blind person	-0.500
garbage bag	-0.500
fed up	-0.500
gang member	-0.500
up yours	-0.500
tighten up	-0.500
mind boggling	-0.500
dog fight	-0.500
hissy fit	-0.500
in tears	-0.500
error code	-0.500
belly up	-0.500
stress out	-0.500
willy nilly	-0.500
nail biter	-0.500
fist fight	-0.500
bloody mary	-0.500
tap out	-0.500
private parts	-0.500
no score	-0.500
under water	-0.500
stumble on	-0.500
carbon monoxide	-0.500
closed door	-0.500
clear out	-0.500
leave for	-0.500
in darkness	-0.500
dumbing down	-0.500
illegal alien	-0.500
last day	-0.500
throw away	-0.500
ill advised	-0.500
over priced	-0.500
broken record	-0.500
mad scientist	-0.500
gulf war	-0.500
no go	-0.500
horror movie	-0.500
dental floss	-0.500
fend for	-0.500
shoot out	-0.500
blow dry	-0.500
beat up	-0.500
electric chair	-0.500
stepping down	-0.500
no qualms	-0.500
tough thing	-0.500
pull down	-0.500
learning disability	-0.500
emergency room	-0.500
count against	-0.506
boiling hot	-0.510
pied piper	-0.510
crawling with	-0.510
mortality rate	-0.516
knock over	-0.516
seek revenge	-0.516
snap at	-0.516
shot down	-0.516
high pressure	-0.516
come down	-0.516
rent out	-0.516
personal foul	-0.516
wait out	-0.516
bust out	-0.516
poverty line	-0.516
to pieces	-0.516
just off	-0.516
late bloomer	-0.516
narcissistic personality	-0.516
can't seem	-0.516
drag on	-0.516
class war	-0.516
screwed up	-0.516
out in	-0.516
sleep around	-0.516
disposable income	-0.516
in reverse	-0.516
not surprised	-0.516
trip over	-0.516
rough time	-0.516
down side	-0.516
far cry	-0.516
red state	-0.516
who cares	-0.516
white noise	-0.516
chop chop	-0.516
turn off	-0.516
knock off	-0.516
hard day	-0.516
buzz off	-0.516
body bag	-0.518
end on	-0.518
agent orange	-0.518
go unnoticed	-0.518
trade off	-0.518
blow up	-0.518
no wonder	-0.518
dirt road	-0.518
peel off	-0.518
drop off	-0.518
saddled with	-0.518
bloody well	-0.518
impose on	-0.518
prescription drug	-0.518
not this	-0.518
garbage can	-0.518
lose weight	-0.518
fill out	-0.518
kidney stone	-0.518
fade out	-0.518
if not	-0.518
off label	-0.518
guilt trip	-0.518
foul play	-0.518
gag order	-0.518
tied up	-0.518
not so	-0.518
living hell	-0.518
rough out	-0.518
lower class	-0.518
survival horror	-0.518
sucked in	-0.518
oy vey	-0.518
tear down	-0.518
ski mask	-0.518
give out	-0.518
can't stand	-0.518
dry skin	-0.518
gateway drug	-0.518
never mind	-0.518
tarot card	-0.518
real problem	-0.518
cutting off	-0.520
gag reflex	-0.520
black eye	-0.522
off of	-0.524
coughing up	-0.526
be down	-0.528
been had	-0.530
tune out	-0.530
curse word	-0.532
screw it	-0.532
hot seat	-0.532
tax hike	-0.532
low profile	-0.532
fear for	-0.534
hit me	-0.534
off brand	-0.534
red line	-0.534
hard times	-0.534
let down	-0.534
in hiding	-0.534
crap out	-0.534
tough choice	-0.534
not sure	-0.534
lust for	-0.534
civil war	-0.534
in doubt	-0.534
go missing	-0.534
mosquito bite	-0.534
fall to	-0.534
rule out	-0.534
beat down	-0.534
chop off	-0.534
black sheep	-0.534
critical theory	-0.534
murder mystery	-0.534
temper tantrum	-0.534
anal sex	-0.534
fighting words	-0.534
old fart	-0.534
victim mentality	-0.534
trash bag	-0.534
dry out	-0.534
though but	-0.534
no homo	-0.534
reckless driving	-0.534
stay away	-0.534
break down	-0.534
stick out	-0.534
bad light	-0.534
die for	-0.534
drop kick	-0.536
ticked off	-0.536
put down	-0.536
let go	-0.536
like mad	-0.536
phone sex	-0.536
broken up	-0.536
tear up	-0.536
suffer from	-0.536
risky business	-0.536
one down	-0.536
cut it	-0.536
tough guy	-0.536
fight over	-0.536
rained out	-0.536
horror film	-0.536
grand theft	-0.536
passing away	-0.536
poker face	-0.538
narrow minded	-0.538
risk averse	-0.538
light pollution	-0.538
left behind	-0.538
at fault	-0.538
space out	-0.538
lie to	-0.538
lie awake	-0.538
hate on	-0.540
moderate disgust	-0.542
green snake	-0.542
last call	-0.544
multiple sclerosis	-0.545
long face	-0.548
no chance	-0.548
get burned	-0.548
ouija board	-0.548
mixed up	-0.548
white trash	-0.548
fall apart	-0.548
tire pressure	-0.548
wiped out	-0.548
go hungry	-0.548
split on	-0.548
lower case	-0.548
fall victim	-0.548
racial profiling	-0.548
mistake for	-0.548
haunted house	-0.548
hard drugs	-0.548
red zone	-0.548
throw down	-0.548
mad about	-0.548
cut ties	-0.552
shut out	-0.552
left field	-0.552
missing link	-0.552
tone deaf	-0.552
scum bag	-0.552
half dead	-0.552
food poisoning	-0.552
nerve wracking	-0.552
pure evil	-0.552
under fire	-0.552
ill will	-0.552
no entry	-0.552
a smokescreen	-0.552
bite me	-0.552
screw you	-0.552
dirty laundry	-0.552
foul out	-0.552
cut up	-0.552
off limits	-0.552
freaked out	-0.552
money hungry	-0.552
laid up	-0.552
bed rest	-0.552
scar tissue	-0.552
nothing special	-0.552
cruel joke	-0.552
car crash	-0.554
no joy	-0.554
illegal immigrant	-0.556
bite off	-0.556
argue with	-0.556
low life	-0.556
dirt bike	-0.556
hearing loss	-0.556
weak argument	-0.558
suck in	-0.560
feed off	-0.560
tough crowd	-0.562
crocodile tears	-0.562
pitch black	-0.562
log out	-0.562
allergic reaction	-0.562
move down	-0.562
bad feeling	-0.562
sad state	-0.562
ponzi scheme	-0.566
block out	-0.566
break with	-0.566
dead set	-0.566
bent on	-0.566
blood money	-0.566
cheat on	-0.566
sick man	-0.566
force feed	-0.566
dental surgery	-0.566
hot mess	-0.566
turned down	-0.566
in debt	-0.566
waste time	-0.566
take stock	-0.566
weakest link	-0.566
strep throat	-0.566
child abuse	-0.566
false sense	-0.566
force out	-0.566
boil down	-0.566
social problems	-0.566
on drugs	-0.566
bodily harm	-0.566
real issue	-0.566
low quality	-0.566
sickle cell	-0.566
tough decision	-0.566
washed up	-0.572
criminal court	-0.572
closed in	-0.572
head cold	-0.572
head ache	-0.572
fat man	-0.572
necessary evil	-0.572
tear jerker	-0.572
motion sickness	-0.572
under pressure	-0.572
talk dirty	-0.572
big smoke	-0.572
exit strategy	-0.572
falling down	-0.572
cry baby	-0.572
slam on	-0.572
concentration camp	-0.572
crime story	-0.572
junk food	-0.572
die hard	-0.574
hazmat suit	-0.576
slide off	-0.576
unemployment rate	-0.576
turning away	-0.580
scream out	-0.580
last me	-0.580
bidding war	-0.580
sad news	-0.580
wreak havoc	-0.580
low levels	-0.580
that sucks	-0.580
lame excuse	-0.580
weak spot	-0.580
penalty box	-0.580
asthma attack	-0.580
slow process	-0.580
lose value	-0.580
do wrong	-0.580
bad apple	-0.580
harp on	-0.580
brain tumor	-0.580
cast out	-0.580
something smells	-0.580
somewhat negative	-0.584
slip through	-0.586
wild pitch	-0.586
substance abuse	-0.586
terrorist organization	-0.586
don't know	-0.586
flesh wound	-0.586
none the	-0.586
decline in	-0.586
going down	-0.586
cold feet	-0.586
sex toy	-0.586
you're fired	-0.586
forest fire	-0.586
pay back	-0.586
not very	-0.586
sexual tension	-0.586
set fire	-0.588
spoiled brat	-0.592
rip on	-0.592
find fault	-0.592
dish out	-0.592
nerve racking	-0.592
the loo	-0.592
hard knocks	-0.592
rap sheet	-0.592
cry wolf	-0.594
crash test	-0.594
shut up	-0.594
punch out	-0.594
dead right	-0.594
bad joke	-0.594
tax fraud	-0.594
beats me	-0.594
head scratcher	-0.600
take down	-0.600
fall over	-0.600
war on	-0.600
tax return	-0.600
short leash	-0.600
hands off	-0.600
viral infection	-0.600
ad hominem	-0.600
close off	-0.600
identity theft	-0.600
prison cell	-0.600
wrong message	-0.600
fall away	-0.600
drying up	-0.600
smear campaign	-0.600
perp walk	-0.600
fight with	-0.600
shoot down	-0.600
bogged down	-0.600
have not	-0.600
head injury	-0.600
child pornography	-0.600
lost cause	-0.600
chopping block	-0.600
a kickback	-0.600
road block	-0.600
burn off	-0.600
plead guilty	-0.600
devil's advocate	-0.600
much less	-0.600
cast off	-0.600
boa constrictor	-0.604
never again	-0.604
dead end	-0.608
down fall	-0.608
throwing away	-0.608
peer pressure	-0.608
down syndrome	-0.608
heat stroke	-0.608
gang up	-0.608
politically incorrect	-0.608
set against	-0.608
garbage truck	-0.608
block in	-0.608
cop out	-0.608
insane asylum	-0.608
fat boy	-0.608
whooping cough	-0.608
train wreck	-0.608
hammer down	-0.608
leave out	-0.608
heat exhaustion	-0.608
tired of	-0.608
fake out	-0.608
wrong side	-0.608
mouth off	-0.612
struggle to	-0.612
carbon emissions	-0.612
get stuck	-0.612
lock down	-0.612
drown in	-0.612
time bomb	-0.612
cut down	-0.612
knife fight	-0.612
ill effects	-0.612
off balance	-0.612
red light	-0.612
cut corners	-0.612
bed bugs	-0.612
assault rifle	-0.612
not really	-0.612
lose control	-0.612
willful ignorance	-0.612
blood clot	-0.612
self pity	-0.612
messing up	-0.612
bad thing	-0.616
rush into	-0.616
bleed out	-0.616
rip off	-0.616
dead wrong	-0.616
behind bars	-0.618
oh no	-0.620
child molester	-0.620
split up	-0.620
go bankrupt	-0.620
blame game	-0.620
lose out	-0.620
wrong turn	-0.620
trouble maker	-0.620
nerve wrecking	-0.620
missing person	-0.620
slightly negative	-0.620
on acid	-0.620
restraining order	-0.620
last resort	-0.620
hell no	-0.620
tough luck	-0.620
tight end	-0.620
garbage disposal	-0.620
false positive	-0.620
bloody nose	-0.620
get lost	-0.624
crap on	-0.624
rip up	-0.624
cancel out	-0.624
lose sleep	-0.624
tough times	-0.624
con man	-0.624
ex wife	-0.624
problem with	-0.630
dangerous driving	-0.630
irrespective of	-0.630
lash out	-0.630
hit on	-0.630
suck at	-0.630
trash talking	-0.632
get mad	-0.634
fear mongering	-0.634
shut off	-0.634
leave off	-0.634
trash out	-0.634
sleep deprivation	-0.634
sick joke	-0.634
bloody hell	-0.634
a shame	-0.634
wrong way	-0.634
acting out	-0.634
huge mistake	-0.634
kick myself	-0.634
amber alert	-0.634
block off	-0.634
war machine	-0.634
garbage bin	-0.634
break out	-0.634
nightmare scenario	-0.634
put under	-0.634
collateral damage	-0.634
ex husband	-0.634
death spiral	-0.634
blow it	-0.634
below average	-0.634
worse off	-0.634
chicken pox	-0.639
cold shoulder	-0.640
side effect	-0.642
black hole	-0.642
dark room	-0.642
wasting away	-0.642
cry over	-0.642
serial killer	-0.642
tough call	-0.642
knee jerk	-0.642
strike at	-0.642
toxic waste	-0.642
hard up	-0.642
hunt down	-0.646
by accident	-0.646
brain surgery	-0.646
pissed off	-0.646
running away	-0.646
will not	-0.646
trash can	-0.646
false claims	-0.646
memory loss	-0.646
leg out	-0.646
tear gas	-0.646
gray area	-0.646
weird out	-0.646
die out	-0.646
losing it	-0.646
moderate negative	-0.646
waste money	-0.646
fall down	-0.646
burn out	-0.646
unfinished business	-0.648
atomic bomb	-0.654
broke out	-0.654
run down	-0.654
not quite	-0.656
wrong person	-0.656
personality disorder	-0.656
red alert	-0.656
any old	-0.656
burnt out	-0.656
toilet water	-0.656
loose cannon	-0.656
caught dead	-0.656
barbed wire	-0.656
know nothing	-0.656
freezing cold	-0.656
horror story	-0.656
plastic bag	-0.656
bleeding heart	-0.656
the hell	-0.656
washed out	-0.656
too bad	-0.656
high risk	-0.656
criminal investigation	-0.656
dirt bag	-0.656
tough question	-0.656
sick of	-0.656
traffic jam	-0.656
lock out	-0.656
stuck up	-0.656
falling off	-0.656
damage to	-0.656
damaged goods	-0.656
food waste	-0.656
last straw	-0.656
air pollution	-0.656
no surprise	-0.658
smoking gun	-0.658
no emotion	-0.660
poor boy	-0.666
cry out	-0.666
hunker down	-0.666
throw off	-0.666
erectile dysfunction	-0.666
sick person	-0.666
flush out	-0.666
slave labor	-0.666
bald spot	-0.666
fall out	-0.666
kill time	-0.666
mental block	-0.666
election fraud	-0.666
selfish person	-0.666
dead tired	-0.666
negative feedback	-0.666
nervous wreck	-0.666
play dead	-0.666
skip out	-0.666
unfamiliar with	-0.666
endangered species	-0.666
drinking problem	-0.666
gas leak	-0.666
organized crime	-0.666
crash out	-0.666
vietnam war	-0.666
suck up	-0.666
chopped liver	-0.666
can't help	-0.666
laid off	-0.666
put off	-0.666
miss out	-0.666
harsh on	-0.666
in custody	-0.666
dead zone	-0.666
lie about	-0.666
step down	-0.666
evil eye	-0.672
rat poison	-0.678
nuclear bomb	-0.678
lame duck	-0.678
nicotine addiction	-0.678
murder charge	-0.678
false negative	-0.678
time outs	-0.678
ship out	-0.678
stay down	-0.678
from hell	-0.678
take issue	-0.678
wedge issue	-0.678
jacking off	-0.678
bad weather	-0.678
wrong with	-0.678
flip out	-0.678
expiry date	-0.678
run out	-0.678
witch hunt	-0.678
black widow	-0.678
war criminal	-0.678
main problem	-0.678
bb gun	-0.678
dump on	-0.678
tough situation	-0.678
divorce papers	-0.678
hell week	-0.680
blah blah	-0.682
heart disease	-0.683
dirty money	-0.686
sick day	-0.688
zero tolerance	-0.688
slight disgust	-0.688
funeral home	-0.690
slow burn	-0.690
burn down	-0.690
pussy out	-0.690
no idea	-0.690
flat tire	-0.690
call out	-0.690
less than	-0.690
big issue	-0.690
no good	-0.690
keep out	-0.690
false start	-0.690
pulling out	-0.690
poor women	-0.690
poor man	-0.690
shut down	-0.690
to blame	-0.690
dead air	-0.692
elder abuse	-0.692
critically ill	-0.692
slow in	-0.694
domestic violence	-0.698
do harm	-0.700
sinking feeling	-0.700
false information	-0.700
left out	-0.700
drug dealer	-0.700
panic button	-0.700
error message	-0.700
postpartum depression	-0.700
my bad	-0.700
stranger danger	-0.700
hair loss	-0.700
mental hospital	-0.700
false starts	-0.700
be afraid	-0.700
take drugs	-0.700
war zone	-0.700
lost soul	-0.700
lose it	-0.700
eff off	-0.700
growing pains	-0.704
breast cancer	-0.704
knocked out	-0.704
weak link	-0.704
dirty work	-0.704
crying wolf	-0.704
bad example	-0.704
no win	-0.704
put back	-0.706
trash talk	-0.710
forced labor	-0.710
self destruct	-0.710
sick kids	-0.710
sad day	-0.710
fail to	-0.710
arrest warrant	-0.710
crash landing	-0.710
ghost town	-0.710
get sick	-0.710
horror show	-0.710
at gunpoint	-0.710
bad habit	-0.712
back out	-0.714
sad truth	-0.714
dark ages	-0.714
lyme disease	-0.714
die off	-0.718
failed state	-0.718
fall behind	-0.718
nuclear waste	-0.724
bad faith	-0.724
false witness	-0.724
dead last	-0.724
death certificate	-0.724
sinking ship	-0.724
hurt for	-0.724
bad guy	-0.724
double negative	-0.724
health problem	-0.724
black plague	-0.730
low point	-0.730
beyond repair	-0.730
go wrong	-0.730
to suck	-0.734
gut wrenching	-0.734
fall off	-0.734
sad part	-0.734
burned out	-0.734
poor service	-0.734
human error	-0.734
hate mail	-0.734
go bad	-0.734
upset stomach	-0.734
worn out	-0.734
messed up	-0.734
at worst	-0.734
guilty conscience	-0.734
kidney disease	-0.736
toilet bowl	-0.740
blood pressure	-0.740
screw this	-0.740
criminal offense	-0.740
jail cell	-0.740
go cry	-0.740
damn fool	-0.740
lack of	-0.740
lung cancer	-0.742
flare up	-0.742
criminal record	-0.742
wrong thing	-0.742
dead fish	-0.742
dead beat	-0.742
no longer	-0.744
in tough	-0.746
sad thing	-0.750
kick out	-0.750
village idiot	-0.750
anxiety attack	-0.750
serious injury	-0.750
world war	-0.750
the devil	-0.750
hard feelings	-0.750
false hope	-0.750
stressed out	-0.750
broken dreams	-0.750
colon cancer	-0.750
low income	-0.750
hide behind	-0.750
sad story	-0.750
terminally ill	-0.750
death wish	-0.750
alcohol poisoning	-0.758
crime scene	-0.758
phase out	-0.758
dirty word	-0.758
bug out	-0.758
panic attack	-0.758
broken heart	-0.758
losing streak	-0.758
cardiac arrest	-0.758
racial discrimination	-0.758
black death	-0.758
death trap	-0.758
poor person	-0.758
in pain	-0.758
mass murderer	-0.758
mentally ill	-0.758
unmitigated disaster	-0.758
anxiety disorder	-0.762
falling out	-0.764
no way	-0.766
mess with	-0.766
natural disaster	-0.766
heavy breathing	-0.766
bipolar disorder	-0.766
bad name	-0.766
lay off	-0.766
bad luck	-0.766
security risk	-0.766
reverse racism	-0.770
drug abuse	-0.774
kidney failure	-0.774
proxy war	-0.774
disappointed with	-0.774
wrong place	-0.774
bad form	-0.774
dog poop	-0.778
homeless person	-0.778
rip out	-0.782
deadbeat dad	-0.782
break off	-0.786
big problem	-0.786
bad news	-0.794
angry mob	-0.794
cry for	-0.794
war crime	-0.794
heart breaking	-0.794
personal injury	-0.794
sex offender	-0.794
nose bleed	-0.800
mental breakdown	-0.800
drug addict	-0.800
false positives	-0.800
sore loser	-0.800
resisting arrest	-0.800
have surgery	-0.800
sexual abuse	-0.800
foul language	-0.800
drunk driving	-0.802
huge problem	-0.804
wrongful death	-0.806
late husband	-0.806
drop dead	-0.806
poor health	-0.806
under attack	-0.806
under arrest	-0.806
mass murder	-0.806
sexual harassment	-0.806
danger zone	-0.806
some disgust	-0.812
noise pollution	-0.812
disagree with	-0.814
fight off	-0.814
kill for	-0.814
false statements	-0.814
blood bath	-0.814
public enemy	-0.814
no sentiment	-0.816
cast away	-0.820
get worse	-0.820
poor quality	-0.822
contagious disease	-0.828
can not	-0.828
piss off	-0.828
bad blood	-0.828
kill me	-0.828
die down	-0.828
bad behavior	-0.828
bad person	-0.828
damn it	-0.830
sexual assault	-0.834
death threat	-0.834
death grip	-0.834
brain injury	-0.834
terrorist attack	-0.834
sad fact	-0.834
bomb threat	-0.834
die of	-0.838
poor people	-0.838
criminal negligence	-0.838
acid rain	-0.838
killing me	-0.838
dead body	-0.838
unaccounted for	-0.840
sudden death	-0.844
nervous breakdown	-0.844
slow death	-0.844
wrong doing	-0.846
infectious disease	-0.846
drug war	-0.852
dead person	-0.858
do damage	-0.862
heart failure	-0.862
criminal activities	-0.862
commit suicide	-0.862
dead weight	-0.862
brain dead	-0.866
kill off	-0.866
skin cancer	-0.866
dead man	-0.866
death row	-0.866
empty words	-0.866
joint pain	-0.870
criminal offence	-0.870
wrong direction	-0.876
penalty kill	-0.876
very negative	-0.876
poor performance	-0.888
bad times	-0.888
no trust	-0.890
mental disorder	-0.892
slave trade	-0.892
chest pain	-0.892
death's door	-0.892
bad shape	-0.892
extreme disgust	-0.896
not positive	-0.898
greatly negative	-0.898
to death	-0.900
bad ideas	-0.900
bad boy	-0.900
brain damage	-0.906
great disgust	-0.916
death rate	-0.920
drug dealing	-0.922
