term	valence
puniness	-0.714
freeloader	-0.714
disintegrate	-0.714
complain	-0.714
tendonitis	-0.714
lasciviousness	-0.714
quarreler	-0.714
snubbing	-0.714
gossipmonger	-0.714
fatherless	-0.714
deadly	-0.714
brownnose	-0.714
avenging	-0.714
bedsore	-0.714
patricide	-0.714
embezzlement	-0.714
raw	-0.714
impracticability	-0.714
crossness	-0.714
unsuccessfully	-0.714
refusing	-0.714
ridicule	-0.714
irreconcilability	-0.714
idiots	-0.714
removed	-0.714
hypothermic	-0.714
laceration	-0.714
grimace	-0.714
back out	-0.714
clubfeet	-0.714
sniveling	-0.714
thriftlessly	-0.714
emaciation	-0.714
unfavorably	-0.714
irritator	-0.714
incontinent	-0.714
lout	-0.714
unoriginality	-0.714
vaginitis	-0.714
disappointedly	-0.714
heartburn	-0.714
arrogance	-0.714
debauchment	-0.714
inaptitude	-0.714
comatose	-0.714
distressed	-0.714
immoral	-0.714
inadvisability	-0.714
defamatory	-0.714
flasher	-0.714
sightlessness	-0.714
unconstructive	-0.714
untenable	-0.714
misadministration	-0.714
gremlin	-0.714
abductee	-0.714
uncouthly	-0.714
uncivil	-0.714
defenseless	-0.714
hypochondriacally	-0.714
insurrectionism	-0.714
molester	-0.714
depreciation	-0.714
victimization	-0.714
inquisitional	-0.714
snobbishness	-0.714
bordello	-0.714
unaffectionate	-0.714
unrequited	-0.714
mess	-0.714
underhandedly	-0.714
anarchically	-0.714
monocracy	-0.714
nonexistence	-0.714
mucus	-0.714
unsheltered	-0.714
pushiness	-0.714
depressive	-0.714
sad truth	-0.714
unenlightening	-0.714
squabbler	-0.714
embarrassment	-0.714
complaint	-0.714
sinful	-0.714
grouchy	-0.714
hobble	-0.714
sepulcher	-0.714
irrepairable	-0.714
unsure	-0.714
barfly	-0.714
coercively	-0.714
psychoneurosis	-0.714
ignominious	-0.714
hellfire	-0.714
pathogen	-0.714
unwell	-0.714
dark ages	-0.714
sullenness	-0.714
disablement	-0.714
technophobe	-0.714
murky	-0.714
varicosity	-0.714
henpeck	-0.714
delude	-0.714
criticize	-0.714
decay	-0.714
bicker	-0.714
illiterately	-0.714
pockmark	-0.714
degeneracy	-0.714
backache	-0.714
lyme disease	-0.714
whitey	-0.714
pummel	-0.714
catacomb	-0.714
pester	-0.714
disappear	-0.714
neglectfully	-0.714
homesickness	-0.714
phoniness	-0.714
infectious	-0.716
unequal	-0.716
yucky	-0.716
die off	-0.718
unwise	-0.718
taint	-0.718
failed state	-0.718
despotic	-0.718
fall behind	-0.718
gory	-0.720
corrosive	-0.720
malign	-0.720
incorrect	-0.720
wildfire	-0.720
protest	-0.720
unsuccessful	-0.720
renegade	-0.720
unscrupulously	-0.722
dermatitis	-0.722
upskirt	-0.722
cytotoxic	-0.722
loutish	-0.722
mudslinger	-0.722
culpably	-0.722
allergen	-0.722
doublespeak	-0.722
euthanize	-0.722
gunboat	-0.722
corruptible	-0.722
vulgarly	-0.722
squanderer	-0.722
troublemaking	-0.722
flagellant	-0.722
slavish	-0.722
bronchitis	-0.722
infuriating	-0.722
overcrowd	-0.722
mycoplasma	-0.722
insensitively	-0.722
unfeasibility	-0.722
cloddish	-0.722
decimation	-0.722
disagreeability	-0.722
annoyingness	-0.722
unfed	-0.722
convulsiveness	-0.722
staphylococcus	-0.722
disingenuously	-0.722
ludicrousness	-0.722
misdiagnose	-0.722
unpleasantly	-0.722
fakery	-0.722
misalliance	-0.722
brainless	-0.724
nuclear waste	-0.724
inoperative	-0.724
bad faith	-0.724
false witness	-0.724
dead last	-0.724
death certificate	-0.724
wicked	-0.724
irrelevant	-0.724
sinking ship	-0.724
hurt for	-0.724
bad guy	-0.724
double negative	-0.724
indebted	-0.724
health problem	-0.724
ludicrous	-0.726
abnormal	-0.726
brothel	-0.726
hairless	-0.728
headless	-0.728
splinter	-0.728
perdition	-0.730
stole	-0.730
displeased	-0.730
debris	-0.730
cynic	-0.730
constrained	-0.730
loath	-0.730
scandalous	-0.730
freaked	-0.730
deplorable	-0.730
woeful	-0.730
colic	-0.730
black plague	-0.730
infuriates	-0.730
opposition	-0.730
fracture	-0.730
defect	-0.730
depresson	-0.730
whore	-0.730
low point	-0.730
clutter	-0.730
mortification	-0.730
perished	-0.730
anguished	-0.730
guilty	-0.730
unresolved	-0.730
ruined	-0.730
ogre	-0.730
hack	-0.730
robber	-0.730
gloom	-0.730
inactivity	-0.730
deplore	-0.730
bribery	-0.730
enemy	-0.730
inappropriate	-0.730
wretched	-0.730
nauseous	-0.730
sinking	-0.730
junkie	-0.730
beyond repair	-0.730
skeptic	-0.730
accursed	-0.730
unkind	-0.730
indecency	-0.730
pus	-0.730
mistrust	-0.730
delinquency	-0.730
shattering	-0.730
go wrong	-0.730
intolerant	-0.730
offensive	-0.730
damnation	-0.730
grotesque	-0.730
disposal	-0.730
germs	-0.730
depreciated	-0.730
impostor	-0.730
aged	-0.730
thunderstorm	-0.730
inaccurate	-0.730
sabotage	-0.730
darkened	-0.730
disallowed	-0.730
bleeding	-0.730
shadowy	-0.730
rebels	-0.730
trapped	-0.730
madman	-0.730
lynching	-0.730
trouble	-0.730
lagging	-0.730
blunder	-0.730
vandal	-0.730
plagiarism	-0.730
theft	-0.730
shamed	-0.730
freakish	-0.730
void	-0.730
migraine	-0.730
lecherous	-0.730
allergic	-0.730
restrain	-0.732
snoop	-0.732
weapon	-0.732
worriedly	-0.733
intemperance	-0.733
incomprehensibleness	-0.733
aversely	-0.733
carpetbaggery	-0.733
cremator	-0.733
botchy	-0.733
sputum	-0.733
discord	-0.733
devitalized	-0.733
thriftless	-0.733
gonorrheal	-0.733
infringe	-0.733
classism	-0.733
crosspatch	-0.733
criminalization	-0.733
impolitely	-0.733
inharmoniously	-0.733
dyspeptic	-0.733
unmanly	-0.733
bruise	-0.734
pigsty	-0.734
to suck	-0.734
blotched	-0.734
unclean	-0.734
battlefield	-0.734
obese	-0.734
gut wrenching	-0.734
stupid	-0.734
flawed	-0.734
gunplay	-0.734
fall off	-0.734
polemic	-0.734
hemorrhoids	-0.734
arson	-0.734
maim	-0.734
egomaniac	-0.734
monster	-0.734
unacceptable	-0.734
lice	-0.734
cowardice	-0.734
slay	-0.734
deflect	-0.734
demolition	-0.734
sad part	-0.734
uncivilized	-0.734
burned out	-0.734
incompetent	-0.734
sneer	-0.734
poor service	-0.734
condemnation	-0.734
illegally	-0.734
orphan	-0.734
notready	-0.734
suffocating	-0.734
despondent	-0.734
heinous	-0.734
maniac	-0.734
imprisonment	-0.734
slaughtering	-0.734
human error	-0.734
cry	-0.734
unfavorable	-0.734
molest	-0.734
suspect	-0.734
aghast	-0.734
hate mail	-0.734
go bad	-0.734
buried	-0.734
upset stomach	-0.734
incriminating	-0.734
handicap	-0.734
worn out	-0.734
robbery	-0.734
accuse	-0.734
tetanus	-0.734
moron	-0.734
mortuary	-0.734
gangrene	-0.734
blacklist	-0.734
messed up	-0.734
at worst	-0.734
overworked	-0.734
decomposition	-0.734
disagree	-0.734
hypertension	-0.734
amphetamines	-0.734
drought	-0.734
guilty conscience	-0.734
lunacy	-0.736
kidney disease	-0.736
unable	-0.736
culpable	-0.738
misdirection	-0.738
mistaken	-0.738
restriction	-0.740
toilet bowl	-0.740
accused	-0.740
blood pressure	-0.740
homophobic	-0.740
incorrigible	-0.740
screw this	-0.740
brokenhearted	-0.740
deterioration	-0.740
ruffian	-0.740
criminal offense	-0.740
lie	-0.740
wounds	-0.740
worm	-0.740
farewell	-0.740
jail cell	-0.740
impaired	-0.740
destitute	-0.740
leprosy	-0.740
go cry	-0.740
damn fool	-0.740
lack of	-0.740
psoriasis	-0.740
dirtiness	-0.741
crankily	-0.741
machinate	-0.741
ergot	-0.741
irresponsibly	-0.741
biohazard	-0.741
intimidator	-0.741
thickhead	-0.741
tweaker	-0.741
killable	-0.741
unpatriotically	-0.741
corroder	-0.741
quarrelsome	-0.741
strumpet	-0.741
stenosis	-0.741
pyromania	-0.741
caddish	-0.741
chastise	-0.741
grammarless	-0.741
dethrone	-0.741
quackery	-0.741
tactlessly	-0.741
uncleanness	-0.741
mononucleosis	-0.741
unharmonious	-0.741
reprobate	-0.741
defenselessness	-0.741
fleshless	-0.741
antisocialist	-0.741
sectarianism	-0.741
niggardly	-0.741
slavishness	-0.741
graved	-0.741
snarly	-0.741
lung cancer	-0.742
flare up	-0.742
criminal record	-0.742
disqualified	-0.742
wrong thing	-0.742
grudging	-0.742
dead fish	-0.742
impropriety	-0.742
dead beat	-0.742
jeopardy	-0.742
nerve	-0.742
libel	-0.744
abandonment	-0.744
no longer	-0.744
in tough	-0.746
agoraphobia	-0.746
blackout	-0.748
libelous	-0.750
sad thing	-0.750
hellish	-0.750
fearing	-0.750
claustrophobia	-0.750
convulsion	-0.750
debilitating	-0.750
fearsomely	-0.750
hydrocephalic	-0.750
abusive	-0.750
groundlessness	-0.750
xenophobic	-0.750
plunder	-0.750
decrease	-0.750
bolshevism	-0.750
desperation	-0.750
disturbed	-0.750
kick out	-0.750
scoff	-0.750
bomber	-0.750
village idiot	-0.750
featherbrain	-0.750
anxiety attack	-0.750
decimate	-0.750
goddamn	-0.750
serious injury	-0.750
reprisal	-0.750
world war	-0.750
lousy	-0.750
uncultured	-0.750
ferociousness	-0.750
robbed	-0.750
menace	-0.750
futility	-0.750
mutilate	-0.750
the devil	-0.750
fuckin	-0.750
hard feelings	-0.750
covetousness	-0.750
nuke	-0.750
desecration	-0.750
gluttonous	-0.750
irreparability	-0.750
demolish	-0.750
indefensibility	-0.750
unacceptability	-0.750
consumptively	-0.750
overdue	-0.750
false hope	-0.750
inaccuracy	-0.750
powerless	-0.750
conspiracy	-0.750
authoritarian	-0.750
usurp	-0.750
dislocated	-0.750
crummy	-0.750
ghastly	-0.750
dreading	-0.750
stressed out	-0.750
uneven	-0.750
sarcasm	-0.750
sinister	-0.750
rupture	-0.750
afflictive	-0.750
obstruction	-0.750
purge	-0.750
distain	-0.750
infector	-0.750
hypothyroidism	-0.750
malfunction	-0.750
broken dreams	-0.750
unpayable	-0.750
hypoxia	-0.750
bastardization	-0.750
heavyhearted	-0.750
delusive	-0.750
inconsistency	-0.750
inequity	-0.750
soulless	-0.750
colon cancer	-0.750
low income	-0.750
maggoty	-0.750
thievish	-0.750
neuroses	-0.750
hide behind	-0.750
anarchism	-0.750
disallowable	-0.750
discontentedness	-0.750
ruin	-0.750
deafness	-0.750
wrongfully	-0.750
malaria	-0.750
laryngitis	-0.750
swindler	-0.750
falsifier	-0.750
carsickness	-0.750
deletion	-0.750
cheat	-0.750
pessimist	-0.750
aggressive	-0.750
infectiveness	-0.750
dourness	-0.750
hateyou	-0.750
nosedive	-0.750
nonfunctioning	-0.750
creepy	-0.750
downfallen	-0.750
rancidness	-0.750
diabetic	-0.750
accident	-0.750
bloodily	-0.750
aberration	-0.750
retardation	-0.750
bootlegging	-0.750
insincerity	-0.750
snottily	-0.750
abhor	-0.750
unbearable	-0.750
hoggishness	-0.750
senseless	-0.750
venom	-0.750
prostitution	-0.750
bad	-0.750
dysfunctional	-0.750
casket	-0.750
uncorrectable	-0.750
distemper	-0.750
frightful	-0.750
sad story	-0.750
failing	-0.750
doomsday	-0.750
afflicter	-0.750
mugger	-0.750
joylessly	-0.750
disinclination	-0.750
revengefulness	-0.750
impoverished	-0.750
terminally ill	-0.750
tired	-0.750
polluted	-0.750
stigmatization	-0.750
marauder	-0.750
contamination	-0.750
lopsided	-0.750
greedy	-0.750
discriminate	-0.750
growls	-0.750
bilious	-0.750
defaulter	-0.750
falsely	-0.750
barrenness	-0.750
irrational	-0.750
death wish	-0.750
dissemble	-0.750
lunatic	-0.750
difficulty	-0.754
unbecoming	-0.754
exhausted	-0.754
discontinuance	-0.754
explosions	-0.754
diseased	-0.754
dreaded	-0.756
unpleasant	-0.756
cruel	-0.756
snatcher	-0.756
cannibal	-0.756
incoherent	-0.756
deserter	-0.756
unsteady	-0.756
villainous	-0.756
untoward	-0.756
betrayed	-0.756
grieve	-0.756
desertion	-0.756
futile	-0.756
undignified	-0.756
neurosis	-0.756
inadequate	-0.756
brutality	-0.756
calamity	-0.756
shivering	-0.756
bickering	-0.756
scandal	-0.756
indisposed	-0.756
angry	-0.756
hostility	-0.756
defective	-0.756
swindle	-0.756
mutilation	-0.756
derogatory	-0.756
unsatisfactory	-0.756
pestilence	-0.756
inequality	-0.756
criminality	-0.756
fuckedoff	-0.756
strained	-0.756
racism	-0.756
belittle	-0.756
frightening	-0.756
scares	-0.756
accuser	-0.756
scare	-0.756
paranoid	-0.756
moronic	-0.756
alcohol poisoning	-0.758
crime scene	-0.758
phase out	-0.758
dirty word	-0.758
abuser	-0.758
bug out	-0.758
panic attack	-0.758
broken heart	-0.758
losing streak	-0.758
cardiac arrest	-0.758
racial discrimination	-0.758
black death	-0.758
death trap	-0.758
poor person	-0.758
in pain	-0.758
mass murderer	-0.758
mentally ill	-0.758
unmitigated disaster	-0.758
madhouse	-0.759
drugged	-0.759
falsity	-0.760
shithead	-0.760
illiterate	-0.760
downer	-0.760
adultery	-0.760
abominable	-0.760
harassing	-0.760
morbidness	-0.760
resentful	-0.760
sentencing	-0.760
violently	-0.760
loathsome	-0.760
devastated	-0.760
dysplasia	-0.762
oppressed	-0.762
implode	-0.762
psychoses	-0.762
blackly	-0.762
usurpation	-0.762
insolvability	-0.762
disquietly	-0.762
sulkily	-0.762
violator	-0.762
seditionist	-0.762
crematory	-0.762
incapably	-0.762
incompetency	-0.762
enemies	-0.762
denunciate	-0.762
pancreatitis	-0.762
unattractiveness	-0.762
knavish	-0.762
sickroom	-0.762
putz	-0.762
enviousness	-0.762
flimflam	-0.762
dystrophic	-0.762
despondently	-0.762
naughtiness	-0.762
insolvable	-0.762
bigamous	-0.762
headsman	-0.762
lesions	-0.762
bamboozler	-0.762
hammertoe	-0.762
unsoundness	-0.762
forfeiter	-0.762
growling	-0.762
downhearted	-0.762
rheumatic	-0.762
imprudence	-0.762
larcenous	-0.762
anxiety disorder	-0.762
antagonistically	-0.762
unresponsiveness	-0.762
litterbug	-0.762
scoliosis	-0.762
destabilize	-0.762
blamable	-0.762
darkside	-0.762
leechlike	-0.762
pilfer	-0.762
filcher	-0.762
herniate	-0.762
carcinogenicity	-0.762
miscreant	-0.762
undutiful	-0.762
banditry	-0.762
hypoplasia	-0.762
compulsion	-0.764
falling out	-0.764
unconscionable	-0.764
no way	-0.766
misogyny	-0.766
evasive	-0.766
mess with	-0.766
natural disaster	-0.766
heavy breathing	-0.766
bipolar disorder	-0.766
bad name	-0.766
lay off	-0.766
bad luck	-0.766
security risk	-0.766
carcass	-0.770
sob	-0.770
unreasonable	-0.770
phony	-0.770
overburden	-0.770
danger	-0.770
distraught	-0.770
bitterness	-0.770
dickhead	-0.770
worsening	-0.770
despair	-0.770
disable	-0.770
forbid	-0.770
disorder	-0.770
torture	-0.770
aneurysm	-0.770
sucks	-0.770
grudge	-0.770
toxin	-0.770
serpent	-0.770
ostracized	-0.770
rebuke	-0.770
obstruct	-0.770
stresses	-0.770
kidnapper	-0.770
restrict	-0.770
victim	-0.770
insolence	-0.770
profanity	-0.770
falsify	-0.770
obscured	-0.770
fearsome	-0.770
horror	-0.770
slur	-0.770
insufficiency	-0.770
lose	-0.770
disappointment	-0.770
unsafe	-0.770
endanger	-0.770
chaotic	-0.770
seasick	-0.770
unjustifiable	-0.770
nasty	-0.770
caries	-0.770
dissatisfaction	-0.770
darn	-0.770
victimized	-0.770
haggard	-0.770
arrogant	-0.770
wounded	-0.770
displeasure	-0.770
tyrant	-0.770
blame	-0.770
leeches	-0.770
vexed	-0.770
annihilate	-0.770
necrosis	-0.770
misread	-0.770
infirm	-0.770
unjust	-0.770
brokenheart	-0.770
depravity	-0.770
brute	-0.770
rabies	-0.770
surrender	-0.770
filthy	-0.770
imbalance	-0.770
reverse racism	-0.770
prohibited	-0.770
gross	-0.770
junk	-0.770
criticism	-0.770
atrocity	-0.770
uneasy	-0.770
absurdity	-0.770
insecure	-0.772
immature	-0.772
drug abuse	-0.774
kidney failure	-0.774
proxy war	-0.774
disappointed with	-0.774
wrong place	-0.774
sicken	-0.774
bad form	-0.774
fearfully	-0.776
weaken	-0.776
obsess	-0.776
misinterpretation	-0.776
bribe	-0.776
discouragement	-0.776
ridiculed	-0.776
irritable	-0.776
culpability	-0.776
extinct	-0.776
imprison	-0.776
unhappy	-0.776
pained	-0.776
discredited	-0.776
nervouswreck	-0.776
rob	-0.776
grimy	-0.776
misunderstanding	-0.776
invidious	-0.776
insolent	-0.776
chagrined	-0.776
deform	-0.776
quarrel	-0.776
idiocy	-0.776
tomb	-0.776
hazard	-0.776
trauma	-0.776
dishonorable	-0.776
tyranny	-0.776
cursing	-0.776
violent	-0.776
boycott	-0.776
noncompliance	-0.776
dirt	-0.776
spank	-0.776
defunct	-0.776
extortion	-0.776
prison	-0.776
treacherous	-0.776
traitor	-0.776
fallacy	-0.776
wrongdoing	-0.776
nothappy	-0.776
deathwatch	-0.778
unsolvable	-0.778
depersonalization	-0.778
penalization	-0.778
derogatorily	-0.778
unprofitably	-0.778
disapprover	-0.778
unhopeful	-0.778
detractive	-0.778
alienator	-0.778
unwholesomely	-0.778
blamefulness	-0.778
direly	-0.778
retaliate	-0.778
earsplitting	-0.778
autotoxin	-0.778
hypothyroid	-0.778
nonviable	-0.778
encephalitic	-0.778
eczema	-0.778
sluggishness	-0.778
disfigure	-0.778
excommunicable	-0.778
dog poop	-0.778
inefficiently	-0.778
bashed	-0.778
unalleviated	-0.778
underfeed	-0.778
slapped	-0.778
slunk	-0.778
aneurism	-0.778
misreport	-0.778
housebreaker	-0.778
unappreciative	-0.778
yellowbelly	-0.778
felon	-0.778
crossly	-0.778
depriver	-0.778
unlawfully	-0.778
fraud	-0.778
disvalue	-0.778
gallstone	-0.778
miscarry	-0.778
pillager	-0.778
homeless person	-0.778
reinjure	-0.778
pejorative	-0.778
unfruitfulness	-0.778
earache	-0.778
trampler	-0.778
duplicitous	-0.778
monstrousness	-0.778
retrogressively	-0.778
stranglehold	-0.778
unworthily	-0.778
prejudice	-0.780
arthritis	-0.780
overdose	-0.780
defamation	-0.780
quake	-0.780
herpes	-0.780
envious	-0.780
cutthroat	-0.780
scorn	-0.780
rip out	-0.782
deadbeat dad	-0.782
tramp	-0.784
aggravates	-0.784
derail	-0.784
unreliable	-0.784
numb	-0.784
shatter	-0.784
unresponsive	-0.784
inhuman	-0.786
break off	-0.786
gloomy	-0.786
big problem	-0.786
precarious	-0.786
pains	-0.788
gonorrhea	-0.788
untidy	-0.788
disconcerting	-0.788
soiled	-0.788
deviation	-0.790
blasphemous	-0.790
epilepsy	-0.791
tedious	-0.792
unfortunately	-0.792
misrepresentative	-0.792
hijacker	-0.792
sick	-0.792
devastating	-0.792
adulterate	-0.792
unhelpful	-0.792
irately	-0.792
tremor	-0.792
vulgarity	-0.792
dejected	-0.792
disapproved	-0.792
demeaning	-0.792
subjugator	-0.792
demise	-0.792
thumbscrew	-0.792
bereaved	-0.792
disgruntled	-0.792
disreputable	-0.792
bastarding	-0.792
unethical	-0.792
trap	-0.792
cystitis	-0.792
enslaved	-0.792
annoyed	-0.792
famish	-0.792
ramshackle	-0.792
rotten	-0.792
defeated	-0.792
strenuous	-0.792
extinction	-0.792
streptococcus	-0.792
prat	-0.792
arteriolosclerosis	-0.792
luckless	-0.792
dung	-0.792
disagreement	-0.792
hydrocephalous	-0.792
incurable	-0.792
sleeplessness	-0.792
brawl	-0.792
cheater	-0.792
unseemly	-0.792
damaged	-0.792
sociopath	-0.792
decried	-0.792
deportation	-0.792
idiotic	-0.792
clog	-0.792
stench	-0.792
humiliated	-0.792
irregularity	-0.792
jailhouse	-0.792
cynicism	-0.792
headaches	-0.792
weariness	-0.792
dismemberment	-0.792
drabness	-0.792
lifelessly	-0.792
gouger	-0.792
hurtful	-0.792
offender	-0.792
spooky	-0.792
toxicity	-0.792
parkinsons	-0.792
grieved	-0.792
saddens	-0.792
unsuitability	-0.792
regrettable	-0.792
helpless	-0.792
desolate	-0.792
disapointment	-0.792
backoff	-0.792
arachnophobia	-0.792
unedifying	-0.792
embolism	-0.792
nausea	-0.792
malingerer	-0.792
inhospitably	-0.792
madness	-0.792
meningitis	-0.792
irritating	-0.792
illogicality	-0.792
flunk	-0.792
emasculate	-0.792
underpay	-0.792
treachery	-0.792
dishonor	-0.792
inopportunity	-0.792
deteriorating	-0.792
inhumane	-0.792
dissonantly	-0.792
mortician	-0.792
kleptomaniac	-0.792
fugitive	-0.792
revulsion	-0.792
doomsayer	-0.792
fascism	-0.792
resent	-0.793
bad news	-0.794
angry mob	-0.794
cry for	-0.794
war crime	-0.794
vengeance	-0.794
sunken	-0.794
heart breaking	-0.794
emaciated	-0.794
remorse	-0.794
personal injury	-0.794
sex offender	-0.794
tumor	-0.796
disparaging	-0.796
diabolical	-0.796
condemn	-0.796
friendless	-0.796
infect	-0.796
meanness	-0.796
darkness	-0.796
schizophrenic	-0.796
graver	-0.796
revolting	-0.796
maligned	-0.796
negative	-0.796
wrathful	-0.796
poisonous	-0.796
coward	-0.796
molestation	-0.796
pissed	-0.796
faithless	-0.796
rejected	-0.796
cowardly	-0.796
narcotic	-0.796
infuriate	-0.796
ignorant	-0.796
wrongful	-0.796
forsake	-0.796
havoc	-0.796
destruction	-0.796
grumble	-0.798
panicked	-0.800
nose bleed	-0.800
distort	-0.800
unproductive	-0.800
excruciate	-0.800
frustrate	-0.800
tragedies	-0.800
damned	-0.800
mental breakdown	-0.800
wastefulness	-0.800
unfruitful	-0.800
ostracism	-0.800
slap	-0.800
stinginess	-0.800
drug addict	-0.800
pollutant	-0.800
false positives	-0.800
smelly	-0.800
sore loser	-0.800
cultureless	-0.800
devilry	-0.800
amputation	-0.800
confuse	-0.800
disconcerted	-0.800
classist	-0.800
resisting arrest	-0.800
commies	-0.800
have surgery	-0.800
sexual abuse	-0.800
wartime	-0.800
dysphonic	-0.800
disaccord	-0.800
foul language	-0.800
incarceration	-0.800
deceiving	-0.802
drunk driving	-0.802
mumps	-0.802
riots	-0.802
insanity	-0.804
astray	-0.804
huge problem	-0.804
illness	-0.804
measles	-0.805
wrongful death	-0.806
misappropriation	-0.806
late husband	-0.806
shattered	-0.806
starved	-0.806
improbable	-0.806
drop dead	-0.806
poor health	-0.806
under attack	-0.806
under arrest	-0.806
mass murder	-0.806
disdainful	-0.806
sexual harassment	-0.806
danger zone	-0.806
polluter	-0.810
deadness	-0.810
ensnarl	-0.810
mastitis	-0.810
groper	-0.810
narcism	-0.810
disfranchisement	-0.810
defeatism	-0.810
boor	-0.810
shiftlessness	-0.810
