term	valence	arousal	dominance
uncle	0.306	-0.490	0.156
unclean	-0.734	0.058	-0.732
uncleanly	-1.000	-0.417	-0.619
uncleanness	-0.741	-0.583	-0.852
unclear	-0.542	-0.074	-0.593
unclench	0.444	-0.889	0.000
unclick	-0.292	-0.333	-0.167
unclimbed	-0.042	-0.889	-0.222
unclip	0.000	0.667	0.067
unclipped	0.000	0.524	0.037
uncloak	0.667	0.667	0.905
unclog	0.792	0.667	0.542
unclogged	0.667	-0.333	0.370
unclosed	-0.048	0.667	-0.083
unclothe	-0.292	0.333	-0.333
unclothed	-0.333	0.000	-0.095
unclouded	1.000	-0.917	0.381
uncluttered	0.889	-0.852	0.250
uncoated	-0.056	-0.810	-0.286
uncoil	0.611	0.667	0.524
uncollected	-0.333	-0.667	-0.444
uncollectible	-0.857	-0.667	-0.792
uncolored	-0.048	-1.000	-0.133
uncombed	-0.429	-0.333	-0.519
uncombined	0.000	-0.815	-0.500
uncomely	-0.810	-0.750	-0.524
uncomfortable	-0.624	0.220	-0.572
uncomfortably	-0.667	0.583	-0.519
uncomforted	-0.667	-0.611	-0.792
uncomforting	-0.667	-0.481	-0.417
uncommented	-0.278	-0.926	-0.167
uncommitted	0.000	-0.667	-0.375
uncommon	-0.082	-0.142	-0.254
uncommonly	0.252	-0.020	0.556
uncommonness	0.000	-0.750	-0.381
uncommunicative	-0.667	-0.952	-0.667
uncommunicatively	-0.667	-0.875	-0.741
uncommunicativeness	-0.667	-0.926	-0.815
uncompassionate	-1.000	-0.519	0.704
uncompelled	0.000	-1.000	0.583
uncompensated	-0.667	-0.476	-0.611
uncompetitive	-0.667	-0.926	-0.958
uncomplaining	0.667	-0.750	-0.417
uncompleted	-0.667	-0.667	-0.625
uncomplicated	0.480	-0.480	-0.094
uncomplimentary	-0.952	-0.593	-0.500
uncompounded	0.000	-1.000	0.095
uncomprehending	-0.667	-0.667	-0.556
uncompressed	0.190	0.000	0.167
uncompressible	-0.042	-1.000	0.722
uncompromised	0.533	-0.524	0.889
uncompromising	-0.326	0.323	0.926
unconcealed	0.444	0.083	0.417
unconcern	-0.333	-0.958	-0.583
unconcerned	0.124	-0.434	-0.404
unconcernedly	0.000	-0.875	-0.542
unconcluded	-0.611	-0.667	-0.593
uncondensed	-0.167	0.095	0.000
unconditional	0.520	-0.014	0.430
unconditionally	0.952	0.000	0.481
unconditioned	0.000	-0.667	0.533
unconfident	-0.667	-0.619	-1.000
unconfidently	-0.667	-0.667	-0.852
unconfined	0.619	0.630	0.800
unconfirmed	-0.332	-0.358	-0.322
unconformable	-0.667	-0.667	-0.476
unconformity	-0.333	-0.667	-0.458
unconfused	0.867	-0.458	0.519
uncongealed	-0.238	0.000	-0.375
uncongenial	-0.667	-0.619	-0.667
uncongenially	-0.667	-0.556	-0.667
uncongested	1.000	-0.944	0.222
unconnected	-0.624	-0.470	-0.574
unconnectedly	0.000	-0.741	-0.167
unconquerable	0.917	-0.583	1.000
unconquerably	0.815	-1.000	0.778
unconquered	1.000	0.667	0.852
unconscientiously	-0.667	-0.667	-0.762
unconscionable	-0.764	0.236	-0.142
unconscionably	-1.000	-0.286	0.429
unconscious	-0.520	-0.288	-0.610
unconsciously	-0.238	-0.667	-0.519
unconsciousness	-0.646	-0.120	-0.758
unconsecrated	-0.667	-1.000	-0.429
unconsidered	-0.625	-0.667	-0.952
unconsolidated	-0.370	-0.667	-0.667
unconstitutional	-0.540	0.176	-0.018
unconstitutionality	-1.000	-0.500	-0.259
unconstitutionally	-0.667	0.519	-0.542
unconstrained	0.306	0.280	0.270
unconstructed	-0.056	-0.583	-0.519
unconstructive	-0.714	-0.630	-0.667
unconsumed	-0.200	-0.958	-0.185
unconsummated	-0.611	-0.667	-0.458
uncontainable	-0.458	1.000	0.704
uncontained	-0.375	0.875	0.857
uncontaminated	0.875	-0.815	0.481
uncontestable	0.667	-0.875	0.917
uncontested	0.020	-0.058	0.378
uncontrived	0.667	-0.958	0.185
uncontrollability	-0.667	0.857	-1.000
uncontrollable	-0.470	0.580	0.252
uncontrollably	-0.667	0.926	-0.815
uncontrolled	-0.624	0.782	0.088
uncontroversial	0.619	-0.630	0.222
uncontroverted	0.792	-0.926	0.917
uncontrovertibly	0.667	-0.533	0.875
unconventional	-0.646	0.018	-0.424
unconventionality	0.095	0.333	0.481
unconventionally	0.000	0.625	0.208
unconverted	-0.476	-0.333	-0.500
unconvertible	-0.370	-0.476	-0.583
unconvinced	-0.182	-0.084	-0.544
unconvincing	-0.620	0.064	-0.712
uncooked	-0.376	-0.358	-0.518
uncool	-0.852	-0.667	-0.519
uncooperative	-0.500	-0.156	-0.508
uncoordinated	-0.667	-0.556	-0.833
uncork	0.667	0.667	0.519
uncorrectable	-0.750	-0.667	-0.667
uncorrected	-0.185	-0.667	-0.500
uncorrelated	-0.334	-0.346	-0.368
uncorroborated	-0.667	-0.583	-0.556
uncorrupt	0.952	-1.000	0.792
uncountable	-0.292	-0.833	-0.333
uncounted	-0.167	0.000	-0.500
uncouple	-0.333	0.667	0.417
uncoupled	-0.333	-0.556	-0.208
uncourageous	-1.000	-0.833	-0.857
uncouth	-0.840	0.522	-0.300
uncouthly	-0.714	-0.556	-0.667
uncouthness	-0.889	-0.542	-0.583
uncover	0.542	0.104	0.296
uncrated	0.292	0.625	0.000
uncreated	0.000	-1.000	-0.500
uncreative	-0.667	-0.958	-0.704
uncritical	-0.040	-0.266	-0.176
uncritically	-0.476	-0.667	-0.571
uncross	0.625	0.542	0.417
uncrown	-0.667	0.593	-0.556
uncrushable	0.926	-0.524	0.963
uncrushed	0.611	-0.750	0.250
uncultivated	-0.667	-0.630	-0.571
uncultured	-0.750	-0.524	-0.593
uncurbed	-0.667	0.778	0.667
uncured	-0.667	-0.333	-0.476
uncurious	-0.667	-0.963	-0.704
uncurl	0.500	0.630	0.500
uncustomary	-0.333	0.000	-0.042
uncut	-0.104	-0.156	-0.444
undamaged	0.762	-1.000	0.381
undamaging	0.889	-1.000	0.185
undated	0.000	-0.519	-0.185
undaunted	1.000	0.875	0.958
undauntedly	0.667	0.958	0.963
undead	-0.266	0.270	-0.188
undeceived	0.630	0.000	0.542
undecided	-0.428	-0.134	-0.746
undecidedly	-0.042	-0.333	-0.542
undecipherable	-0.667	-0.917	-0.542
undeclared	-0.333	-0.619	-0.292
undecorated	-0.067	-0.750	0.000
undedicated	-0.667	-0.667	-0.667
undefeatable	1.000	0.167	1.000
undefeated	0.666	0.504	0.650
undefended	-0.375	-0.333	-0.714
undefiled	1.000	-0.833	0.222
undefined	-0.480	-0.164	-0.300
undeleted	0.600	-0.083	0.000
undeliverable	-0.667	-0.630	-0.958
undelivered	-0.630	-0.625	-0.542
undemanding	0.667	-0.958	-0.778
undemocratic	-0.708	0.000	0.889
undemocratically	-0.667	0.667	-0.167
undemonstrated	-0.222	-1.000	-0.500
undemonstrative	-0.333	-1.000	-0.333
undemonstratively	0.000	-0.889	-0.667
undeniable	0.104	-0.054	0.556
undeniably	0.583	0.000	0.704
undenominational	0.000	-0.667	0.000
undependable	-0.667	-0.630	-0.952
undependably	-0.667	0.407	-0.741
under	0.000	-0.750	-0.500
under age	-0.458	-0.254	-0.366
under arrest	-0.806	0.260	-0.434
under attack	-0.806	0.538	-0.096
under construction	-0.238	0.344	0.270
under control	0.108	-0.066	0.334
under duress	-0.266	0.094	-0.104
under fire	-0.552	0.308	-0.518
under oath	-0.276	-0.018	-0.094
under pressure	-0.572	0.286	-0.172
under warranty	-0.322	0.030	-0.194
under water	-0.500	0.014	-0.072
under way	-0.104	0.000	-0.020
under wraps	-0.166	-0.096	-0.178
underachieve	-0.667	-0.333	-0.810
underachievement	-0.667	-0.667	-0.852
underachiever	-1.000	-0.625	-0.963
underage	-0.062	-0.078	-0.400
underappreciated	-0.667	-0.333	-0.500
underarm	0.000	0.000	-0.185
underbelly	-0.188	-0.154	-0.278
underbid	-0.444	0.238	-0.444
underbody	-0.250	-0.667	-0.267
underbred	-0.571	-0.333	-0.810
underbrush	-0.296	-0.500	-0.250
undercapitalization	-0.667	-0.667	-0.917
undercapitalize	-0.667	-0.667	-0.429
undercarriage	-0.185	0.000	-0.500
undercharge	0.667	0.375	-0.519
undercharged	-0.444	0.000	-0.250
underclass	-0.708	-0.519	-0.857
underclassman	0.000	-0.185	-0.519
underclothes	0.000	-0.611	-0.444
underclothing	0.000	-0.667	-0.259
undercoat	0.000	-0.815	-0.296
undercook	-0.619	-0.542	-0.500
undercover	-0.224	0.254	-0.034
undercurrent	-0.286	0.164	0.040
undercut	-0.667	0.625	0.333
undercutting	-0.667	0.630	-0.417
underdevelop	-0.667	-0.583	-0.810
underdevelopment	-0.667	-0.667	-0.667
underdog	-0.500	-0.180	-0.548
underdone	-0.429	-0.333	-0.593
underdressed	-0.370	0.000	-0.481
undereducated	-0.704	-0.667	-0.905
underemployment	-0.667	-0.556	-0.778
underestimate	-0.174	-0.072	-0.614
underestimated	-0.333	-0.333	-0.148
underestimation	-0.667	-0.556	-0.375
underexpose	-0.370	-0.500	-0.481
underexposed	-0.667	-0.542	-0.571
underexposure	-0.417	-0.625	-0.333
underfed	-0.667	-0.333	-0.952
underfeed	-0.778	-0.381	-0.708
underfloor	0.000	-0.905	0.000
underflow	-0.611	0.375	-0.571
underfoot	-0.333	0.583	-0.630
underfund	-0.667	0.000	-0.815
undergarment	-0.296	-0.667	-0.296
underglaze	0.000	-0.889	0.000
undergo	-0.204	0.108	-0.322
undergrad	-0.266	-0.138	-0.162
undergraduate	0.166	0.000	0.118
underground	-0.208	-0.090	-0.096
underground railroad	0.034	0.000	0.100
undergrowth	-0.208	-0.630	-0.417
underhand	-0.625	0.444	-0.542
underhanded	-0.624	-0.170	0.054
underhandedly	-0.714	0.667	0.481
underhandedness	-1.000	0.519	-0.619
underinsured	-0.667	-0.667	-0.667
underlay	0.042	-0.270	-0.084
underlie	-0.354	-0.244	-0.450
underline	-0.040	-0.176	0.018
underling	-0.667	-0.333	-0.926
underlip	0.000	-0.417	-0.571
underlying	-0.040	-0.110	-0.096
undermanned	-0.667	0.048	-0.667
undermine	-0.368	-0.018	-0.174
undermined	-0.270	-0.182	-0.212
undermost	-0.333	-0.917	-0.750
underneath	-0.100	-0.470	-0.614
undernoted	-0.111	-0.944	-0.667
undernourished	-0.667	-0.778	-0.917
undernourishment	-0.917	-0.667	-1.000
undernutrition	-1.000	-0.444	-1.000
underpaid	-0.708	-0.174	-0.582
underpants	-0.104	-0.054	-0.448
underpass	-0.190	-0.095	0.000
underpay	-0.792	0.667	-0.667
underpayment	-0.667	0.481	-0.667
underperform	-0.667	0.667	-0.815
underperformance	-0.667	-0.250	-0.750
underpin	0.667	0.500	0.630
underpinning	0.625	-0.556	0.593
underplay	-0.667	-0.500	-0.429
underpowered	-0.667	-0.667	-0.852
underprepared	-0.667	-0.444	-0.500
underprivileged	-0.666	-0.102	-0.656
underproduction	-0.667	-0.667	-0.500
underproductive	-0.667	-1.000	-0.792
underrate	-0.619	0.417	-0.524
underrated	-0.584	-0.082	-0.334
underreporting	-0.625	-0.583	-0.583
underrepresentation	-0.667	-0.667	-0.792
underrepresented	-0.630	-0.667	-0.625
underscore	-0.250	-0.450	-0.388
undersea	0.090	-0.020	-0.150
undersecretary	-0.082	-0.246	0.188
undersell	-0.667	0.444	-0.625
undersexed	-0.667	-0.593	-0.542
undershirt	0.000	-0.500	-0.259
undershoot	-0.542	0.381	-0.500
undershorts	0.000	-0.667	-0.444
undershot	-0.238	-0.667	-0.407
underside	-0.333	0.000	-0.619
undersign	-0.143	-0.667	0.111
undersize	-0.381	-0.556	-0.667
undersized	-0.368	-0.150	-0.404
underskirt	-0.067	-0.667	-0.667
underspecified	-0.333	-0.593	-0.208
understaffed	-0.704	-0.112	-0.396
understand	0.520	-0.252	0.286
understandability	0.792	-0.583	0.208
understandable	0.552	-0.274	0.132
understandably	0.370	-0.286	0.148
understanding	0.730	-0.392	0.378
understate	0.000	-0.389	-0.208
understatement	-0.306	-0.040	-0.054
understood	0.560	-0.118	0.372
understory	0.048	-0.800	-0.542
understudy	-0.244	-0.196	-0.160
undersupply	-0.667	-0.630	-0.593
undersurface	0.000	-0.958	-0.476
undertake	0.592	0.404	0.508
undertaker	-0.274	0.392	0.222
undertaking	0.334	0.060	0.392
undertone	0.000	-0.333	-0.125
undertook	0.000	0.708	0.667
undertow	-0.346	0.278	-0.538
undertrained	-0.667	-0.667	-0.667
underuse	-0.375	-0.667	-0.571
underutilized	-0.370	-0.704	-0.583
undervaluation	-0.667	-0.667	-0.833
undervalue	-0.667	-0.667	-0.741
undervalued	-0.600	-0.611	-0.875
underwater	0.000	-0.458	-0.074
underway	0.000	0.667	0.500
underwear	0.220	0.046	-0.250
underweight	-0.667	-0.370	-0.933
underwent	0.000	0.593	-0.593
underwhelmed	-0.667	-0.619	-0.625
underwire	-0.292	0.000	0.000
underwood	0.020	-0.094	0.020
underworld	-0.646	0.352	0.226
underwrite	-0.168	0.040	-0.154
underwriter	0.142	-0.346	0.240
undeserved	-0.562	0.104	-0.434
undeservedly	-0.667	-0.593	-0.375
undeserving	-0.905	-0.619	-0.889
undesignated	-0.333	-0.476	-0.375
undesirability	-1.000	-1.000	-0.792
undesirable	-0.646	0.288	-0.480
undesirably	-0.833	-0.583	-0.630
undesired	-0.688	-0.118	-0.530
undestroyed	0.905	-0.750	0.524
undetached	0.111	-1.000	-0.167
undetectable	-0.124	0.078	0.208
undetected	-0.552	-0.392	-0.464
undeterminable	-0.167	-0.625	-0.481
undetermined	-0.470	-0.488	-0.294
undeterred	0.611	0.667	0.958
undevelopable	-0.667	-1.000	-0.750
undeveloped	-0.416	-0.340	-0.492
undeviating	0.667	-0.625	0.926
undiagnosed	-0.667	-0.619	-0.667
undid	-0.048	0.500	-0.524
undifferentiated	-0.333	-0.667	-0.458
undiffused	0.000	-0.593	0.238
undigested	-0.667	-0.667	-0.519
undignified	-0.756	0.254	-0.384
undiluted	0.583	0.000	0.556
undiminished	0.722	-0.407	0.833
undimmed	0.667	-0.583	0.810
undiplomatic	-0.667	0.583	-0.481
undirected	-0.340	-0.166	-0.380
undisbursed	-0.333	-0.917	-0.111
undiscernibly	0.000	-1.000	-0.571
undiscerning	-0.667	-0.625	-0.667
undisciplined	-0.852	0.667	-0.852
undisclosed	-0.042	-0.278	-0.372
undiscounted	0.667	-0.571	0.296
undiscouraged	0.815	-0.200	0.917
undiscoverable	-0.524	-1.000	-0.370
undiscovered	-0.124	-0.306	-0.478
undiscriminating	-0.583	-0.667	-0.583
undisguised	0.056	0.296	0.417
undismayed	0.952	-0.583	0.958
undisputable	0.944	-0.667	1.000
undisputed	0.292	0.176	0.346
undisputedly	0.833	-0.556	0.857
undisrupted	0.630	-0.889	0.667
undistinguishable	-0.333	-0.963	-0.667
undistinguished	-0.667	-0.704	-0.519
undistinguishing	-0.600	-0.852	-0.593
undistorted	0.667	-0.750	0.583
undistracted	0.667	-1.000	0.708
undistributed	-0.133	-1.000	-0.381
undisturbed	0.450	-0.426	-0.132
undiversified	-0.476	-0.667	-0.542
undividable	0.593	0.000	0.444
undivided	0.020	-0.240	-0.020
undividedly	0.333	-0.667	0.708
undo	-0.270	-0.112	-0.302
undoable	-0.667	-0.714	-0.625
undock	0.000	0.667	0.370
undocumented	-0.333	-0.167	-0.667
undoing	-0.562	-0.096	-0.404
undomesticated	0.000	0.667	0.750
undone	-0.611	-0.593	-0.542
undoubted	0.184	-0.078	0.480
undoubtedly	0.667	-0.381	0.875
undoubting	0.667	-0.963	0.889
undrafted	-0.381	-0.667	-0.625
undrape	-0.286	0.500	0.370
undraped	-0.250	0.000	-0.259
undrawn	0.000	-0.750	-0.630
undress	-0.124	0.800	-0.328
undressed	-0.250	0.510	-0.288
undrilled	-0.208	-0.583	-0.542
undrinkable	-0.810	-1.000	-0.708
undue	-0.688	0.146	-0.364
undulant	0.000	0.667	-0.429
undulate	0.000	0.667	0.037
undulated	0.067	0.333	0.208
undulation	0.389	0.630	-0.190
unduly	-0.625	0.630	-0.583
undusted	-0.444	-0.667	-0.524
undutiful	-0.762	-0.583	-0.556
undying	0.416	0.000	0.546
uneager	-0.667	-0.963	-0.625
unearned	-0.646	-0.320	-0.574
unearth	-0.146	0.270	0.090
unearthliness	-0.333	-0.519	-0.148
unearthly	-0.400	0.083	0.000
unease	-0.667	0.500	-0.667
uneasily	-0.667	0.667	-0.593
uneasiness	-0.643	0.596	-0.544
uneasy	-0.770	0.196	-0.302
uneaten	-0.333	-1.000	-0.111
uneconomic	-0.667	-0.625	-0.556
uneconomical	-0.704	-0.611	-0.625
uneconomically	-0.667	-0.667	-0.667
unedifying	-0.792	-0.667	-0.500
unedited	-0.292	-0.185	-0.370
uneducated	-0.646	-0.300	-0.508
unelaborated	-0.333	-1.000	-0.333
unelectable	-0.952	-0.630	-0.852
unelected	-0.333	-0.571	-0.458
unembarrassed	0.778	-1.000	0.519
unembellished	0.000	-0.667	0.042
unembroidered	0.000	-0.625	0.208
unemotional	-0.037	-0.958	0.417
unemotionally	-0.048	-0.958	-0.037
unempirical	-0.333	-0.667	-0.630
unemployable	-1.000	-0.625	-0.889
unemployed	-0.812	-0.038	-0.540
unemployment	-0.812	-0.200	-0.406
unemployment benefits	-0.134	-0.196	-0.432
unemployment insurance	-0.300	-0.114	-0.484
unemployment rate	-0.576	-0.054	-0.324
unenclosed	-0.037	-0.208	-0.208
unencumbered	0.208	-0.440	-0.056
unending	-0.230	0.038	-0.092
unendorsed	-0.619	-0.583	-0.417
unendurable	-0.667	-0.519	-0.708
unendurably	-1.000	0.519	-0.593
unenergetic	-0.556	-1.000	-0.704
unenforceable	-0.667	-0.667	-0.833
unenforced	-0.481	-0.833	-0.593
unengaged	-0.630	-0.952	-0.444
unenhanced	-0.333	-0.714	-0.333
unenlightened	-0.667	-0.630	-0.667
unenlightening	-0.714	-0.833	-0.619
unentertaining	-0.704	-0.667	-0.400
unenthused	-0.667	-1.000	-0.583
unenthusiastic	-0.667	-0.963	-0.593
unenthusiastically	-0.667	-1.000	-0.792
unenviable	-1.000	-0.867	-0.667
unenvied	-0.667	-1.000	-0.476
unequal	-0.716	-0.039	-0.427
unequalled	0.124	-0.060	0.538
unequally	-0.571	0.000	-0.167
unequipped	-0.667	-0.571	-0.810
unequivocal	0.208	-0.170	0.230
unequivocally	0.042	0.336	0.108
unerring	1.000	-0.875	0.917
unescorted	-0.333	-0.222	0.222
unessential	-0.333	-0.704	-0.630
unethical	-0.792	-0.134	-0.462
unethically	-1.000	0.000	-0.381
unevaluated	-0.048	-0.571	-0.389
uneven	-0.750	-0.086	-0.520
unevenly	-0.370	-0.583	-0.556
unevenness	-0.458	-0.593	-0.417
uneventful	0.020	-0.314	-0.180
uneventfully	0.000	-0.963	-0.500
unexacting	0.667	-0.905	-0.481
unexaggerated	0.200	-0.625	0.133
unexamined	-0.333	-0.905	-0.556
unexcavated	0.000	-0.958	-0.519
unexcelled	1.000	0.000	0.944
unexceptionable	0.000	-0.556	0.333
unexceptionably	0.333	-0.905	0.852
unexceptional	-0.667	-0.667	-0.481
unexceptionally	-0.333	-1.000	-0.417
unexcitable	-0.381	-1.000	-0.542
unexcited	-0.400	-0.762	-0.375
unexciting	-0.667	-1.000	-0.519
unexcused	-0.667	-0.500	-0.583
unexecuted	-0.333	-1.000	-0.500
unexercised	-0.481	-0.958	-0.625
unexhausted	0.667	0.571	0.519
unexpanded	-0.333	-1.000	-0.593
unexpected	0.000	0.440	-0.334
unexpectedly	-0.292	0.518	-0.076
unexpectedness	0.333	0.667	0.074
unexpended	0.286	-0.619	-0.125
unexpired	0.375	-0.667	-0.083
unexplainable	-0.480	-0.104	0.220
unexplainably	0.000	0.000	-0.148
unexplained	-0.458	0.062	-0.302
unexploded	-0.708	-0.667	-0.208
unexploited	-0.056	-0.667	-0.370
unexplored	-0.198	0.280	-0.224
unexposed	-0.222	-0.952	-0.481
unexpressed	-0.286	-0.667	-0.500
unexpressive	-0.333	-0.926	-0.524
unfading	0.667	-0.963	0.333
unfailing	0.250	0.270	0.188
unfair	-0.654	-0.056	-0.620
unfairly	-0.667	0.000	-0.583
unfairness	-0.660	0.634	-0.328
unfaithful	-0.938	0.612	-0.404
unfaithfully	-0.810	-0.519	-0.583
unfaithfulness	-1.000	-0.667	-0.750
unfaltering	1.000	0.000	0.792
unfamiliar	-0.562	0.116	-0.454
unfamiliar with	-0.666	-0.132	-0.518
unfamiliarity	0.000	-0.958	-0.583
unfamiliarly	0.000	-0.667	-0.500
unfarmed	0.000	-0.429	-0.296
unfashionable	-0.667	-0.667	-0.519
unfashionably	-0.667	-0.667	-0.190
unfasten	-0.048	0.667	-0.190
unfatherly	-0.667	-0.667	-0.556
unfathomable	-0.524	-0.917	0.074
unfathomably	0.000	-0.963	0.250
unfathomed	-0.037	-1.000	-0.148
unfavorable	-0.734	-0.100	-0.536
unfavorably	-0.714	-0.593	-0.259
unfazed	0.667	-1.000	0.833
unfeasibility	-0.722	-1.000	-0.833
unfeasible	-0.667	-1.000	-0.667
unfeasibly	-0.667	-0.667	-0.583
unfed	-0.722	-0.381	-0.889
unfeeling	-0.530	-0.246	-0.310
unfeigned	0.667	-0.417	0.476
unfelt	-0.333	-1.000	-0.444
unfeminine	-0.667	-0.593	-0.048
unfenced	-0.185	0.111	-0.238
unfermented	0.037	-0.917	-0.095
unfertile	-0.667	-1.000	-0.556
unfertilized	-0.292	-0.944	-0.667
unfetter	0.667	0.667	0.958
unfettered	0.138	0.300	0.172
unfiled	-0.333	-0.667	-0.444
unfilled	-0.375	-0.583	-0.407
unfiltered	-0.333	0.292	0.519
unfinished	-0.624	-0.264	-0.472
unfinished business	-0.648	0.210	-0.250
unfired	0.000	-1.000	-0.500
unfishable	-0.833	-0.963	-0.810
unfit	-0.500	-0.264	-0.630
unfitness	-0.917	-1.000	-0.833
unfitted	-0.407	-0.619	-0.875
unfitting	-0.667	-0.481	-0.625
unfixable	-1.000	-0.741	-0.741
unflagging	0.714	0.741	0.917
unflappable	0.917	-1.000	0.905
unflattering	-0.667	-0.667	-0.444
unflavored	0.000	-0.708	-0.037
unflawed	0.762	-0.704	0.917
unfledged	-0.190	-0.852	-0.778
unflinching	0.334	0.212	0.627
unflustered	0.667	-1.000	0.926
unfocused	-0.667	-0.619	-0.667
unfold	0.224	0.020	0.040
unfollow	-0.438	-0.326	-0.414
unforced	0.333	-0.667	0.190
unforeseeable	0.000	-0.458	-0.381
unforeseeably	-0.074	0.000	-0.476
unforeseen	-0.490	0.428	0.000
unforgettable	0.666	0.122	0.320
unforgettably	0.963	0.000	0.519
unforgivable	-0.448	0.486	-0.020
unforgivably	-1.000	-0.667	0.444
unforgiven	-0.875	-0.593	-0.296
unforgiving	-0.188	0.260	0.586
unforgotten	0.667	0.042	0.370
unformatted	-0.333	-0.458	-0.190
unformed	-0.542	-0.714	-0.625
unformulated	-0.333	-0.667	-0.778
unfortified	-0.417	-0.667	-0.583
unfortunate	-0.854	-0.026	-0.610
unfortunately	-0.792	-0.012	-0.438
unfound	-0.667	-0.714	-0.407
unfounded	-0.458	0.040	-0.180
unfoundedly	-0.667	-0.583	-0.500
unframed	0.000	-0.667	-0.185
unfreeze	-0.084	-0.406	-0.250
unfrequented	-0.333	-1.000	-0.476
unfriendliness	-0.905	-0.667	-0.778
unfrock	-0.667	0.417	-0.625
unfrosted	-0.042	-0.667	-0.148
unfroze	0.667	0.667	0.333
unfrozen	0.333	0.333	0.259
unfruitful	-0.800	-0.889	-0.704
unfruitfulness	-0.778	-0.714	-0.704
unfulfilled	-0.649	-0.148	-0.464
unfulfilling	-1.000	-0.611	-0.667
unfunded	-0.667	-0.667	-0.583
unfunny	-0.958	-0.667	-0.667
unfurl	0.619	0.600	0.259
unfurnished	-0.368	-0.334	-0.456
unfussy	0.583	-1.000	0.222
ungainliness	-0.667	-0.926	-0.833
ungainly	-0.667	-0.417	-0.952
ungallant	-0.667	-0.444	-0.625
ungallantly	-0.667	-0.296	-0.593
ungenerous	-0.667	-0.667	-0.400
ungenerously	-0.833	-0.500	-0.667
ungentle	-1.000	0.667	-0.444
ungentlemanly	-1.000	-0.667	-0.625
ungifted	-0.667	-0.625	-0.750
unglamorous	-0.667	-0.704	-0.583
unglazed	-0.238	0.000	-0.095
ungloved	0.000	0.000	-0.185
unglue	-0.619	0.667	-0.067
unglued	-0.244	-0.108	-0.296
ungodliness	-1.000	-0.667	-0.476
ungodly	-0.408	-0.154	-0.224
ungovernable	-0.667	0.952	-0.259
ungovernably	-0.500	1.000	-0.704
ungoverned	-0.667	0.714	-0.625
ungraceful	-0.667	-0.524	-0.667
ungracefully	-0.667	0.667	-0.722
ungracious	-0.889	-0.667	-0.429
ungraciously	-0.833	-0.583	-0.417
ungraciousness	-1.000	-0.519	-0.333
ungraded	0.000	-0.667	-0.429
ungrammatical	-0.667	0.148	-0.630
ungrammatically	-0.667	0.000	-0.667
ungraspable	-0.333	-0.667	-0.708
ungrateful	-0.562	-0.078	-0.450
ungratefully	-1.000	-0.667	-0.571
ungratefulness	-1.000	-0.667	-0.259
ungratified	-0.667	-0.667	-0.556
ungreased	-0.292	-0.375	-0.533
ungrounded	-0.407	0.444	-0.593
ungrouped	0.000	0.000	-0.519
ungrudging	0.722	-0.667	0.571
unguaranteed	-0.667	-0.667	-0.583
unguarded	-0.688	0.156	-0.590
unguardedly	-0.333	0.476	-0.583
unguided	-0.630	-0.292	-0.708
unhallowed	-1.000	-0.519	-0.519
unhampered	0.917	-0.333	0.889
unhand	-0.188	-0.280	-0.278
unhandled	-0.476	-0.667	-0.667
unhandsomely	-0.958	-0.667	-0.810
unhandy	-0.667	-0.667	-0.875
unhappily	-0.958	0.476	-0.481
unhappiness	-0.834	0.260	-0.556
unhappy	-0.776	0.000	-0.536
unhardened	-0.333	-0.467	-0.857
unharmed	0.480	-0.244	-0.018
unharmonious	-0.741	-0.476	-0.542
unharnessed	0.556	0.625	-0.286
unhealed	-0.667	-0.519	-0.619
unhealthful	-1.000	-0.083	-0.667
unhealthily	-1.000	-0.333	-0.667
unhealthiness	-1.000	-0.667	-0.667
unhealthy	-0.885	0.098	-0.572
unheard	-0.312	0.078	0.000
unheard of	0.036	-0.010	-0.152
unhearing	-0.619	-0.926	-0.556
unheated	-0.389	-0.944	-0.556
unheeded	-0.667	-0.889	-0.667
unheeding	-0.667	-0.792	-0.667
unhelpful	-0.792	-0.360	-0.764
unhelpfully	-0.944	-1.000	-0.667
unhelpfulness	-1.000	-0.583	-0.815
unheralded	-0.333	-0.667	-0.296
unhesitant	0.722	0.667	0.963
unhesitating	0.625	0.963	0.815
unhidden	0.667	0.375	0.250
unhide	0.857	0.704	0.500
unhindered	0.458	-0.118	0.450
unhinge	-0.667	0.958	0.125
unhip	-0.667	-0.704	-0.333
unhistorical	-0.667	-0.778	-0.667
unhitch	0.500	0.476	0.286
unhittable	0.667	-0.667	0.778
unholy	-0.346	0.120	-0.110
unhook	-0.250	0.184	-0.380
unhopeful	-0.778	-1.000	-0.741
unhopefully	-0.905	-1.000	-0.708
unhurried	0.667	-0.905	0.222
unhurriedly	0.667	-0.704	0.111
unhurriedness	0.708	-0.958	0.167
unhurt	0.800	-1.000	0.042
unhygienic	-1.000	-0.083	-0.619
unhyphenated	0.000	0.000	0.042
unicellular	0.000	0.333	-0.095
unicode	0.000	-0.167	0.407
unicorn	0.552	0.020	-0.040
unicycle	0.000	0.704	0.048
unicyclist	0.250	0.667	-0.074
